circID	seqnames	start	end	width	type	gene_id	strand	SameGflag	OverGflag	OverGeneID	OverGeneName
cRNA_3249	chr19	29816261	29820894	4634	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3250	chr2	50245037	50296532	51496	JNC-JNC	NA	NA	FALSE	1	ENSMUSG00000085862.3/ENSMUSG00000115545.2	Gm13483/Gm48908
cRNA_3251	chr2	91398482	91400617	2136	JNC-JNC	ENSMUSG00000040549.17	+	TRUE	1	NA	NA
cRNA_3252	chr2	156003488	156009670	6183	JNC-JNC	ENSMUSG00000027620.17	-	TRUE	1	NA	NA
cRNA_3253	chr3	119533964	119546765	12802	JNC-JNC	ENSMUSG00000028134.12	-	TRUE	1	NA	NA
cRNA_3254	chr4	116808022	116808378	357	FULLEX	ENSMUSG00000033948.4	+	TRUE	NA	NA	NA
cRNA_3255	chr4	131724810	131731105	6296	JNC-JNC	ENSMUSG00000028906.18	-	TRUE	1	NA	NA
cRNA_3256	chr4	142896606	142921304	24699	JNC-JNC	ENSMUSG00000057637.14	-	TRUE	1	NA	NA
cRNA_3257	chr5	3608473	3609698	1226	JNC-JNC	ENSMUSG00000058503.12	+	TRUE	1	NA	NA
cRNA_3258	chr5	73677459	73701498	24040	JNC-JNC	ENSMUSG00000051674.16	+	TRUE	1	NA	NA
cRNA_3259	chr5	96276802	96290209	13408	JNC-IN	ENSMUSG00000034724.19	-	TRUE	1	NA	NA
cRNA_3260	chr5	100617684	100628180	10497	JNC-JNC	ENSMUSG00000118665.1	-	TRUE	1	NA	NA
cRNA_3261	chr5	116022925	116024866	1942	JNC-JNC	ENSMUSG00000029516.20	+	TRUE	1	NA	NA
cRNA_3262	chr6	92116761	92129398	12638	JNC-JNC	ENSMUSG00000005893.15	+	TRUE	1	NA	NA
cRNA_3263	chr6	115614560	115646385	31826	JNC-IN	ENSMUSG00000000441.18	-	TRUE	1	NA	NA
cRNA_3264	chr6	119897071	119897980	910	JNC-EX	ENSMUSG00000030166.15	+	TRUE	1	NA	NA
cRNA_3265	chr7	33984127	33985378	1252	FULLEX	ENSMUSG00000066571.14	-	TRUE	NA	NA	NA
cRNA_3266	chr7	51537660	51603049	65390	JNC-JNC	ENSMUSG00000030498.16	+	TRUE	1	NA	NA
cRNA_3267	chr7	51576151	51593539	17389	JNC-JNC	ENSMUSG00000030498.16	+	TRUE	1	NA	NA
cRNA_3268	chr8	85448272	85498944	50673	JNC-JNC	ENSMUSG00000001911.17	-	TRUE	1	NA	NA
cRNA_3269	chr8	86575303	86606439	31137	JNC-JNC	ENSMUSG00000036879.16	+	TRUE	1	NA	NA
cRNA_3270	chr8	122531686	122546927	15242	JNC-EX	ENSMUSG00000040263.17	-	TRUE	1	NA	NA
cRNA_3271	chr9	59686826	59697375	10550	JNC-JNC	ENSMUSG00000039585.16	+	TRUE	1	NA	NA
cRNA_3272	chr9	72137548	72140611	3064	EX-NO	ENSMUSG00000099190.2	-	NA	NA	NA	NA
cRNA_3273	chr9	79999549	80011046	11498	JNC-JNC	ENSMUSG00000034252.15	+	TRUE	1	NA	NA
cRNA_3274	chr9	100639743	100685407	45665	JNC-JNC	ENSMUSG00000037286.16	+	TRUE	1	NA	NA
cRNA_3275	chr9	100827909	100829340	1432	JNC-JNC	ENSMUSG00000037286.16	+	TRUE	1	NA	NA
cRNA_3276	chrX	138855656	138869348	13693	JNC-JNC	ENSMUSG00000031433.16	-	TRUE	1	NA	NA
cRNA_3277	chr1	127719342	127731396	12055	JNC-EX	ENSMUSG00000026349.15	+	TRUE	1	NA	NA
cRNA_3278	chr1	139919844	139921992	2149	IN-NA	ENSMUSG00000085867.2	-	NA	NA	NA	NA
cRNA_3279	chr1	171700264	171701006	743	JNC-JNC	ENSMUSG00000038147.15	+	TRUE	1	NA	NA
cRNA_3280	chr11	97768783	97770414	1632	JNC-JNC	ENSMUSG00000070336.4	-	TRUE	1	NA	NA
cRNA_3281	chr13	12254535	12262871	8337	JNC-JNC	ENSMUSG00000021311.10	-	TRUE	1	NA	NA
cRNA_3282	chr13	106948716	106984844	36129	JNC-JNC	ENSMUSG00000042590.18	-	TRUE	1	NA	NA
cRNA_3283	chr14	52335472	52336001	530	FULLEX	ENSMUSG00000060373.16	-	TRUE	NA	NA	NA
cRNA_3284	chr14	62584017	62591086	7070	JNC-JNC	ENSMUSG00000021932.14	+	TRUE	1	NA	NA
cRNA_3285	chr15	81261889	81276523	14635	JNC-JNC	ENSMUSG00000022403.16	-	TRUE	1	NA	NA
cRNA_3286	chr15	89130461	89137464	7004	JNC-JNC	ENSMUSG00000036561.10	+	TRUE	1	NA	NA
cRNA_3287	chr17	40155363	40156478	1116	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3288	chr17	71743701	71755841	12141	JNC-JNC	ENSMUSG00000024054.15	-	TRUE	1	NA	NA
cRNA_3289	chr19	11900751	11902590	1840	JNC-JNC	ENSMUSG00000046139.9	+	TRUE	1	NA	NA
cRNA_3290	chr2	34322015	34325234	3220	JNC-JNC	ENSMUSG00000038696.15	+	TRUE	1	NA	NA
cRNA_3291	chr2	75722136	75733323	11188	JNC-JNC	ENSMUSG00000042410.17	+	TRUE	1	NA	NA
cRNA_3292	chr2	76662132	76686710	24579	JNC-JNC	ENSMUSG00000051747.16	-	TRUE	1	NA	NA
cRNA_3293	chr2	104439216	104439531	316	JNC-JNC	ENSMUSG00000027176.9	+	TRUE	1	NA	NA
cRNA_3294	chr2	119733087	119734214	1128	FULLEX	ENSMUSG00000033943.16	+	TRUE	NA	NA	NA
cRNA_3295	chr2	120363992	120366160	2169	FULLEX	ENSMUSG00000027288.17	-	TRUE	NA	NA	NA
cRNA_3296	chr2	132378671	132379779	1109	IN-JNC	ENSMUSG00000027346.16	-	TRUE	1	NA	NA
cRNA_3297	chr2	173536903	173537792	890	JNC-JNC	ENSMUSG00000027519.11	+	TRUE	1	NA	NA
cRNA_3298	chr3	152125652	152134484	8833	JNC-IN	ENSMUSG00000039068.17	+	TRUE	1	NA	NA
cRNA_3299	chr4	8801324	8811495	10172	JNC-JNC	ENSMUSG00000041235.13	+	TRUE	1	NA	NA
cRNA_3300	chr4	53107006	53144095	37090	JNC-JNC	ENSMUSG00000015243.5	-	TRUE	1	NA	NA
cRNA_3301	chr4	150553152	150561925	8774	JNC-JNC	ENSMUSG00000039852.18	+	TRUE	1	NA	NA
cRNA_3302	chr4	154561096	154613388	52293	JNC-JNC	ENSMUSG00000039410.17	-	TRUE	1	NA	NA
cRNA_3303	chr5	124705898	124706190	293	FULLEX	ENSMUSG00000029389.18	+	TRUE	NA	NA	NA
cRNA_3304	chr6	146324204	146328068	3865	JNC-JNC	ENSMUSG00000030287.16	-	TRUE	1	NA	NA
cRNA_3305	chr9	110419456	110433299	13844	JNC-JNC	ENSMUSG00000044791.17	+	TRUE	1	NA	NA
cRNA_3306	chr9	111019236	111034915	15680	JNC-JNC	ENSMUSG00000032497.20	+	TRUE	1	NA	NA
cRNA_3307	chrX	101598490	101603340	4851	JNC-JNC	ENSMUSG00000034055.17	-	TRUE	1	NA	NA
cRNA_3308	chrX	150076761	150117009	40249	JNC-JNC	ENSMUSG00000084771.10	-	TRUE	1	NA	NA
cRNA_3309	chrY	1186774	1199513	12740	JNC-JNC	ENSMUSG00000068457.15	-	TRUE	1	NA	NA
cRNA_3310	chr1	119476624	119506807	30184	EX-JNC	ENSMUSG00000026383.15	-	TRUE	1	NA	NA
cRNA_3311	chr10	33313714	33326998	13285	JNC-JNC	ENSMUSG00000019787.10	+	TRUE	1	NA	NA
cRNA_3312	chr15	35072576	35115791	43216	JNC-JNC	ENSMUSG00000022329.16	-	TRUE	1	NA	NA
cRNA_3313	chr15	60914965	60925914	10950	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3314	chr16	17894106	17902619	8514	JNC-JNC	ENSMUSG00000003526.13	-	TRUE	1	NA	NA
cRNA_3315	chr17	34951144	34953181	2038	JNC-JNC	ENSMUSG00000073418.5	-	TRUE	1	NA	NA
cRNA_3316	chr18	35285654	35315606	29953	JNC-JNC	ENSMUSG00000037815.8	+	TRUE	1	NA	NA
cRNA_3317	chr19	14441673	14445635	3963	JNC-JNC	ENSMUSG00000024642.18	-	TRUE	1	NA	NA
cRNA_3318	chr19	53609020	53612019	3000	JNC-JNC	ENSMUSG00000024974.11	+	TRUE	1	NA	NA
cRNA_3319	chr3	129790330	129814291	23962	JNC-JNC	ENSMUSG00000001052.16	-	TRUE	1	NA	NA
cRNA_3320	chr5	72936764	72946587	9824	JNC-JNC	ENSMUSG00000029217.17	-	TRUE	1	NA	NA
cRNA_3321	chr6	113370064	113372056	1993	JNC-JNC	ENSMUSG00000030276.20	+	TRUE	1	NA	NA
cRNA_3322	chr6	134483159	134497556	14398	JNC-JNC	ENSMUSG00000030201.16	-	TRUE	1	NA	NA
cRNA_3323	chr6	140579415	140593811	14397	JNC-JNC	ENSMUSG00000030232.19	+	TRUE	1	NA	NA
cRNA_3324	chr7	130264746	130276469	11724	JNC-JNC	ENSMUSG00000030852.19	+	TRUE	1	NA	NA
cRNA_3325	chr8	65232732	65287220	54489	JNC-JNC	ENSMUSG00000031605.9	-	TRUE	1	NA	NA
cRNA_3326	chr8	78136177	78153060	16884	JNC-JNC	ENSMUSG00000037148.9	-	TRUE	1	NA	NA
cRNA_3327	chr8	81511256	81527024	15769	JNC-JNC	ENSMUSG00000031714.10	-	TRUE	1	NA	NA
cRNA_3328	chr9	7023311	7050483	27173	JNC-JNC	ENSMUSG00000047193.17	-	TRUE	1	NA	NA
cRNA_3329	chr9	114534122	114538382	4261	JNC-JNC	ENSMUSG00000032435.10	+	TRUE	1	NA	NA
cRNA_3330	chr13	59970895	59971306	412	JNC-EX	NA	NA	FALSE	0	ENSMUSG00000035248.10/ENSMUSG00000114354.3	Tut7/Gm34961
cRNA_3331	chr14	79817625	79818229	605	JNC-EX	ENSMUSG00000036461.17	+	TRUE	1	NA	NA
cRNA_3332	chr15	91648835	91664212	15378	JNC-JNC	ENSMUSG00000036273.16	+	TRUE	1	NA	NA
cRNA_3333	chr3	89951007	89955206	4200	JNC-JNC	ENSMUSG00000042520.17	-	TRUE	1	NA	NA
cRNA_3334	chr3	94542716	94629281	86566	JNC-JNC	NA	NA	FALSE	0	ENSMUSG00000005968.15/ENSMUSG00000081355.2	Tuft1/Gm15264
cRNA_3335	chr8	33800739	33814621	13883	JNC-JNC	ENSMUSG00000031583.14	-	TRUE	1	NA	NA
cRNA_3336	chr1	13708455	13723144	14690	JNC-IN	ENSMUSG00000025937.7	-	TRUE	1	NA	NA
cRNA_3337	chr17	88770141	88786768	16628	JNC-JNC	ENSMUSG00000034998.19	+	TRUE	1	NA	NA
cRNA_3338	chr6	85233325	85266770	33446	JNC-JNC	ENSMUSG00000033720.13	-	TRUE	1	NA	NA
cRNA_3339	chr7	115543129	115574773	31645	JNC-IN	ENSMUSG00000051910.14	-	TRUE	1	NA	NA
cRNA_3340	chr9	72499033	72517670	18638	JNC-JNC	ENSMUSG00000037674.16	+	TRUE	1	NA	NA
cRNA_3341	chr4	108336070	108348661	12592	JNC-JNC	ENSMUSG00000034610.15	+	TRUE	1	NA	NA
cRNA_3342	chr4	150490653	150561925	71273	JNC-JNC	ENSMUSG00000039852.18	+	TRUE	1	NA	NA
cRNA_3343	chr9	61831914	61833800	1887	JNC-JNC	ENSMUSG00000032254.11	-	TRUE	1	NA	NA
cRNA_3344	chr10	68584206	68587158	2953	JNC-JNC	ENSMUSG00000060044.9	+	TRUE	1	NA	NA
cRNA_3345	chr12	77324135	77379103	54969	JNC-JNC	ENSMUSG00000021065.17	+	TRUE	1	NA	NA
cRNA_3346	chr12	87382806	87397159	14354	JNC-JNC	ENSMUSG00000021036.11	-	TRUE	1	NA	NA
cRNA_3347	chr19	18749685	18756061	6377	JNC-JNC	ENSMUSG00000024727.10	+	TRUE	1	NA	NA
cRNA_3348	chr2	126733450	126734748	1299	WEX	ENSMUSG00000027366.13	-	TRUE	NA	NA	NA
cRNA_3349	chr5	34499866	34508182	8317	JNC-JNC	ENSMUSG00000029110.14	+	TRUE	1	NA	NA
cRNA_3350	chr7	34065040	34074817	9778	JNC-JNC	ENSMUSG00000066568.13	-	TRUE	1	NA	NA
cRNA_3351	chr9	95643366	95658661	15296	JNC-JNC	ENSMUSG00000049493.14	-	TRUE	1	NA	NA
cRNA_3352	chr9	98898017	98900641	2625	JNC-JNC	ENSMUSG00000044860.10	-	TRUE	1	NA	NA
cRNA_3353	chr1	75006659	75008071	1413	EX-JNC	ENSMUSG00000026162.9	-	TRUE	1	NA	NA
cRNA_3354	chr12	51821434	51823413	1980	JNC-JNC	ENSMUSG00000035247.17	-	TRUE	1	NA	NA
cRNA_3355	chr14	87694470	87749206	54737	JNC-JNC	ENSMUSG00000022019.17	+	TRUE	1	NA	NA
cRNA_3356	chrX	158702754	158749478	46725	JNC-JNC	ENSMUSG00000040990.18	+	TRUE	1	NA	NA
cRNA_3357	chr1	78420272	78449271	29000	JNC-JNC	ENSMUSG00000026245.17	-	TRUE	1	NA	NA
cRNA_3358	chr10	30598642	30647836	49195	JNC-JNC	ENSMUSG00000039697.17	-	TRUE	1	NA	NA
cRNA_3359	chr13	83773384	83783588	10205	JNC-JNC	ENSMUSG00000005583.17	+	TRUE	1	NA	NA
cRNA_3360	chr14	79219676	79246719	27044	JNC-JNC	ENSMUSG00000058997.9	+	TRUE	1	NA	NA
cRNA_3361	chr17	83529219	83529659	441	JNC-JNC	ENSMUSG00000024247.15	+	TRUE	1	NA	NA
cRNA_3362	chr3	121028692	121029413	722	JNC-JNC	ENSMUSG00000028132.16	-	TRUE	1	NA	NA
cRNA_3363	chr4	142896606	142907561	10956	JNC-JNC	ENSMUSG00000057637.14	-	TRUE	1	NA	NA
cRNA_3364	chr5	76689898	76693978	4081	JNC-IN	ENSMUSG00000036435.14	+	TRUE	1	NA	NA
cRNA_3365	chr9	72484321	72500642	16322	JNC-JNC	ENSMUSG00000037674.16	+	TRUE	1	NA	NA
cRNA_3366	chr11	62008526	62023280	14755	JNC-JNC	ENSMUSG00000042331.14	+	TRUE	1	NA	NA
cRNA_3367	chr16	76127634	76149437	21804	JNC-JNC	ENSMUSG00000048490.15	-	TRUE	1	NA	NA
cRNA_3368	chr19	24323601	24327653	4053	JNC-JNC	ENSMUSG00000024867.15	-	TRUE	1	NA	NA
cRNA_3369	chr2	35180345	35183579	3235	JNC-JNC	ENSMUSG00000026879.15	+	TRUE	1	NA	NA
cRNA_3370	chr2	158334284	158334933	650	JNC-JNC	ENSMUSG00000027652.16	+	TRUE	1	NA	NA
cRNA_3371	chr4	56762841	56771078	8238	JNC-JNC	ENSMUSG00000028431.12	-	TRUE	1	NA	NA
cRNA_3372	chr2	64956237	64981511	25275	JNC-JNC	ENSMUSG00000034903.19	-	TRUE	1	NA	NA
cRNA_3373	chr6	134716775	134738397	21623	JNC-JNC	ENSMUSG00000030203.18	-	TRUE	1	NA	NA
cRNA_3374	chr7	19215171	19218659	3489	JNC-JNC	ENSMUSG00000011263.17	+	TRUE	1	NA	NA
cRNA_3375	chr8	11295737	11297095	1359	JNC-JNC	ENSMUSG00000031502.12	-	TRUE	1	NA	NA
cRNA_3376	chr9	53442931	53445266	2336	JNC-JNC	ENSMUSG00000034218.17	-	TRUE	1	NA	NA
cRNA_3377	chr9	86528364	86562005	33642	JNC-JNC	ENSMUSG00000032418.16	-	TRUE	1	NA	NA
cRNA_3378	chrX	12989407	12990902	1496	JNC-JNC	ENSMUSG00000031010.18	+	TRUE	1	NA	NA
cRNA_3379	chr11	57931217	57934876	3660	JNC-JNC	ENSMUSG00000037331.16	+	TRUE	1	NA	NA
cRNA_3380	chr12	51673893	51676290	2398	JNC-JNC	ENSMUSG00000020954.17	-	TRUE	1	NA	NA
cRNA_3381	chr4	103176219	103179065	2847	JNC-JNC	ENSMUSG00000035069.4	+	TRUE	1	NA	NA
cRNA_3382	chr5	112975843	112994310	18468	JNC-JNC	ENSMUSG00000072720.10	-	TRUE	1	NA	NA
cRNA_3383	chr6	143126313	143141041	14729	JNC-JNC	ENSMUSG00000030275.7	+	TRUE	1	NA	NA
cRNA_3384	chr8	41501085	41509721	8637	JNC-JNC	ENSMUSG00000045636.17	-	TRUE	1	NA	NA
cRNA_3385	chr9	52054975	52055726	752	FULLEX	ENSMUSG00000035164.9	-	TRUE	NA	NA	NA
cRNA_3386	chr10	68021856	68079059	57204	JNC-JNC	ENSMUSG00000019947.11	-	TRUE	1	NA	NA
cRNA_3387	chr12	57350131	57411020	60890	JNC-JNC	ENSMUSG00000047022.19	+	TRUE	1	NA	NA
cRNA_3388	chr12	76118902	76122682	3781	JNC-JNC	ENSMUSG00000063450.15	+	TRUE	1	NA	NA
cRNA_3389	chr12	78390126	78423191	33066	JNC-JNC	ENSMUSG00000047454.13	+	TRUE	1	NA	NA
cRNA_3390	chr17	43797102	43798201	1100	JNC-JNC	ENSMUSG00000023914.17	-	TRUE	1	NA	NA
cRNA_3391	chr4	9583812	9639347	55536	JNC-JNC	ENSMUSG00000028207.19	-	TRUE	1	NA	NA
cRNA_3392	chr4	140290025	140297713	7689	JNC-JNC	ENSMUSG00000040964.17	-	TRUE	1	NA	NA
cRNA_3393	chr5	100517455	100536470	19016	JNC-JNC	ENSMUSG00000035325.17	-	TRUE	1	NA	NA
cRNA_3394	chr6	134483159	134519008	35850	JNC-JNC	ENSMUSG00000030201.16	-	TRUE	1	NA	NA
cRNA_3395	chr7	129820728	129843007	22280	JNC-JNC	ENSMUSG00000030849.19	-	TRUE	1	NA	NA
cRNA_3396	chr7	143733492	143746267	12776	JNC-JNC	ENSMUSG00000037541.23	+	TRUE	1	NA	NA
cRNA_3397	chr8	109518834	109583585	64752	JNC-JNC	ENSMUSG00000038872.11	+	TRUE	1	NA	NA
cRNA_3398	chr9	86441468	86444746	3279	JNC-JNC	ENSMUSG00000056131.14	-	TRUE	1	NA	NA
cRNA_3399	chr1	153778680	153780444	1765	JNC-JNC	ENSMUSG00000026473.17	+	TRUE	1	NA	NA
cRNA_3400	chr11	58281036	58281268	233	WEX	ENSMUSG00000013643.14	+	TRUE	NA	NA	NA
cRNA_3401	chr15	84055283	84070282	15000	JNC-JNC	ENSMUSG00000041653.6	+	TRUE	1	NA	NA
cRNA_3402	chr19	16613133	16646065	32933	JNC-JNC	ENSMUSG00000046230.12	-	TRUE	1	NA	NA
cRNA_3403	chr2	22296617	22302529	5913	JNC-JNC	ENSMUSG00000025716.15	+	TRUE	1	NA	NA
cRNA_3404	chr3	132448763	132480357	31595	JNC-JNC	ENSMUSG00000028030.13	+	TRUE	1	NA	NA
cRNA_3405	chr3	145551460	145559031	7572	JNC-JNC	ENSMUSG00000028194.16	+	TRUE	1	NA	NA
cRNA_3406	chr7	100826351	100847816	21466	JNC-JNC	ENSMUSG00000030691.16	+	TRUE	1	NA	NA
cRNA_3407	chr18	32138484	32146498	8015	JNC-JNC	ENSMUSG00000024388.12	-	TRUE	1	NA	NA
cRNA_3408	chr5	137180207	137187415	7209	WEX	ENSMUSG00000037390.14	-	TRUE	NA	NA	NA
cRNA_3409	chr1	20434343	20451818	17476	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3410	chr10	31376375	31410892	34518	EX-JNC	ENSMUSG00000063760.10	-	TRUE	1	NA	NA
cRNA_3411	chr10	122739997	122756750	16754	JNC-JNC	ENSMUSG00000034613.13	+	TRUE	1	NA	NA
cRNA_3412	chr17	78587402	78610537	23136	JNC-JNC	ENSMUSG00000024074.9	+	TRUE	1	NA	NA
cRNA_3413	chr19	29712516	29732417	19902	JNC-JNC	ENSMUSG00000046138.16	-	TRUE	1	NA	NA
cRNA_3414	chr7	48374128	48376570	2443	JNC-JNC	ENSMUSG00000109170.2	-	TRUE	1	NA	NA
cRNA_3415	chr7	130105452	130117898	12447	JNC-JNC	ENSMUSG00000030850.18	-	TRUE	1	NA	NA
cRNA_3416	chr17	85344598	85359505	14908	JNC-JNC	ENSMUSG00000024131.9	+	TRUE	1	NA	NA
cRNA_3417	chr2	164266495	164266785	291	WEX	ENSMUSG00000017009.4	-	TRUE	NA	NA	NA
cRNA_3418	chr7	143555660	143585207	29548	JNC-JNC	ENSMUSG00000037541.23	+	TRUE	1	NA	NA
cRNA_3419	chr17	35999431	36001072	1642	JNC-JNC	ENSMUSG00000003534.18	-	TRUE	1	NA	NA
cRNA_3420	chr9	7023311	7049192	25882	JNC-JNC	ENSMUSG00000047193.17	-	TRUE	1	NA	NA
cRNA_3421	chr9	101071358	101090761	19404	JNC-JNC	ENSMUSG00000043154.16	-	TRUE	1	NA	NA
cRNA_3422	chr1	183107998	183108337	340	WEX	ENSMUSG00000056050.16	-	TRUE	NA	NA	NA
cRNA_3423	chr19	25028851	25042823	13973	JNC-JNC	ENSMUSG00000052085.8	+	TRUE	1	NA	NA
cRNA_3424	chr9	54791181	54807856	16676	JNC-JNC	ENSMUSG00000032293.9	+	TRUE	1	NA	NA
cRNA_3425	chr1	172602517	172604337	1821	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3426	chr1	20140602	20151517	10916	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3427	chr1	20140602	20174901	34300	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3428	chr1	20173439	20188171	14733	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3429	chr1	20279385	20309662	30278	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3430	chr1	20429064	20451818	22755	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3431	chr1	20520445	20594489	74045	JNC-JNC	ENSMUSG00000043760.17	-	TRUE	1	NA	NA
cRNA_3432	chr1	74020073	74055345	35273	JNC-JNC	ENSMUSG00000055322.17	-	TRUE	1	NA	NA
cRNA_3433	chr1	82637945	82644651	6707	JNC-JNC	ENSMUSG00000079465.9	+	TRUE	1	NA	NA
cRNA_3434	chr10	8173820	8205987	32168	JNC-JNC	ENSMUSG00000047712.9	-	TRUE	1	NA	NA
cRNA_3435	chr10	116764094	116775386	11293	JNC-JNC	ENSMUSG00000064181.7	-	TRUE	1	NA	NA
cRNA_3436	chr10	116789690	116800023	10334	IN-NA	ENSMUSG00000112627.3	+	NA	NA	NA	NA
cRNA_3437	chr12	3667606	3694022	26417	JNC-JNC	ENSMUSG00000071454.14	+	TRUE	1	NA	NA
cRNA_3438	chr16	55268953	55274429	5477	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3439	chr16	91873608	91876114	2507	JNC-EX	ENSMUSG00000089774.3	+	TRUE	1	NA	NA
cRNA_3440	chr19	28261052	28276346	15295	JNC-JNC	ENSMUSG00000052942.14	-	TRUE	1	NA	NA
cRNA_3441	chr19	28261052	28335352	74301	JNC-JNC	ENSMUSG00000052942.14	-	TRUE	1	NA	NA
cRNA_3442	chr19	34564461	34585163	20703	EX-NO	ENSMUSG00000074896.4	+	NA	NA	NA	NA
cRNA_3443	chr2	12979180	12985369	6190	JNC-JNC	ENSMUSG00000026730.13	+	TRUE	1	NA	NA
cRNA_3444	chr2	12979180	12999701	20522	JNC-JNC	ENSMUSG00000026730.13	+	TRUE	1	NA	NA
cRNA_3445	chr2	16516833	16570216	53384	JNC-JNC	ENSMUSG00000026748.14	+	TRUE	1	NA	NA
cRNA_3446	chr2	110435697	110480188	44492	EX-NO	ENSMUSG00000041644.15	+	NA	NA	NA	NA
cRNA_3447	chr4	62230495	62252497	22003	JNC-JNC	ENSMUSG00000066151.13	-	TRUE	1	NA	NA
cRNA_3448	chr4	96103525	96105956	2432	JNC-IN	ENSMUSG00000081362.4	-	TRUE	1	NA	NA
cRNA_3449	chr5	36676617	36700641	24025	JNC-JNC	ENSMUSG00000029192.18	-	TRUE	1	NA	NA
cRNA_3450	chr5	89205808	89347675	141868	JNC-JNC	ENSMUSG00000060961.17	+	TRUE	1	NA	NA
cRNA_3451	chr5	89232501	89297292	64792	JNC-JNC	ENSMUSG00000060961.17	+	TRUE	1	NA	NA
cRNA_3452	chr5	89232501	89347675	115175	JNC-JNC	ENSMUSG00000060961.17	+	TRUE	1	NA	NA
cRNA_3453	chr5	89297159	89327703	30545	JNC-JNC	ENSMUSG00000060961.17	+	TRUE	1	NA	NA
cRNA_3454	chr5	89528172	89537469	9298	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_3455	chr5	130063753	130077824	14072	JNC-JNC	ENSMUSG00000025532.14	+	TRUE	1	NA	NA
cRNA_3456	chr6	57453257	57472644	19388	NA-EX	ENSMUSG00000093535.2	+	NA	NA	NA	NA
cRNA_3457	chr7	70004492	70008038	3547	EX-JNC	ENSMUSG00000030551.15	-	TRUE	1	NA	NA
cRNA_3458	chr7	86391379	86412250	20872	JNC-JNC	ENSMUSG00000001773.15	-	TRUE	1	NA	NA
cRNA_3459	chr7	86936381	86946747	10367	JNC-JNC	ENSMUSG00000030562.18	+	TRUE	1	NA	NA
cRNA_3460	chr7	86970754	86988225	17472	JNC-JNC	ENSMUSG00000030562.18	+	TRUE	1	NA	NA
cRNA_3461	chr7	86988165	87025490	37326	JNC-JNC	ENSMUSG00000030562.18	+	TRUE	1	NA	NA
cRNA_3462	chr7	119232285	119239957	7673	JNC-JNC	ENSMUSG00000033533.15	+	TRUE	1	NA	NA
cRNA_3463	chr9	32307617	32309562	1946	JNC-EX	ENSMUSG00000041248.10	+	TRUE	1	NA	NA
cRNA_3464	chr9	54281937	54290005	8069	JNC-JNC	ENSMUSG00000041268.18	-	TRUE	1	NA	NA
cRNA_3465	chr9	71612430	71633364	20935	JNC-JNC	ENSMUSG00000032232.15	-	TRUE	1	NA	NA
cRNA_3466	chr1	162059223	162141265	82043	JNC-JNC	ENSMUSG00000040265.17	-	TRUE	1	NA	NA
cRNA_3467	chr10	69756268	69768326	12059	JNC-JNC	ENSMUSG00000069601.15	+	TRUE	1	NA	NA
cRNA_3468	chr10	76904224	76907509	3286	JNC-JNC	ENSMUSG00000001435.16	-	TRUE	1	NA	NA
cRNA_3469	chr11	9527151	9538497	11347	JNC-JNC	ENSMUSG00000004668.15	+	TRUE	1	NA	NA
cRNA_3470	chr13	17427076	17440078	13003	JNC-IN	ENSMUSG00000055137.8	-	TRUE	1	NA	NA
cRNA_3471	chr15	32269829	32271621	1793	JNC-IN	ENSMUSG00000022231.11	+	TRUE	1	NA	NA
cRNA_3472	chr17	30732530	30749339	16810	JNC-JNC	ENSMUSG00000062202.15	-	TRUE	1	NA	NA
cRNA_3473	chr19	8170765	8184782	14018	JNC-JNC	ENSMUSG00000075044.15	-	TRUE	1	NA	NA
cRNA_3474	chr19	23028919	23041807	12889	JNC-JNC	ENSMUSG00000097930.4	-	TRUE	1	NA	NA
cRNA_3475	chr2	37492947	37494026	1080	JNC-JNC	ENSMUSG00000026915.17	-	TRUE	1	NA	NA
cRNA_3476	chr3	129506603	129510427	3825	JNC-JNC	ENSMUSG00000028017.8	-	TRUE	1	NA	NA
cRNA_3477	chr5	5690129	5707847	17719	JNC-JNC	ENSMUSG00000040473.16	-	TRUE	1	NA	NA
cRNA_3478	chr5	103698091	103705838	7748	JNC-JNC	ENSMUSG00000034573.15	+	TRUE	1	NA	NA
cRNA_3479	chr7	30205646	30206202	557	JNC-JNC	ENSMUSG00000036892.13	+	TRUE	1	NA	NA
cRNA_3480	chr7	86988165	87010017	21853	JNC-JNC	ENSMUSG00000030562.18	+	TRUE	1	NA	NA
cRNA_3481	chr10	127677579	127702737	25159	JNC-JNC	NA	NA	FALSE	0	ENSMUSG00000121367.1/ENSMUSG00000074639.7	ENSMUSG00000121367/Rdh16f2
