circID	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_3045	mmu-Rps6ka3_0023	mmu_Rps6ka3_0035000		MMU_CIRCpedia_10994	3
cRNA_3046	mmu-Atp6v1h_0007	mmu_Atp6v1h_0010000		MMU_CIRCpedia_21976	3
cRNA_3047	mmu-Map4k4_0005	mmu_Map4k4_0062000		MMU_CIRCpedia_37751	3
cRNA_3048	mmu-Bmpr2_0011	mmu_Bmpr2_0003000		MMU_CIRCpedia_24678	3
cRNA_3049	mmu-Kansl1l_0022	mmu_Kansl1l_0046000		MMU_CIRCpedia_26647	3
cRNA_3050	mmu-Lrrfip1_0009	mmu_Lrrfip1_0031000			2
cRNA_3051	mmu-Tpr_0001	mmu_Tpr_0013000	mm9_circ_006079	MMU_CIRCpedia_10063	4
cRNA_3052	mmu-Uck2_0001	mmu_Uck2_0012000	mm9_circ_006877	MMU_CIRCpedia_11679	4
cRNA_3053	mmu-Adck3_0001	mmu_Coq8a_0006000		MMU_CIRCpedia_12277	3
cRNA_3054	mmu-Lpgat1_0002	mmu_Lpgat1_0008000	mm9_circ_009875	MMU_CIRCpedia_12686	4
cRNA_3055	mmu-Pcmt1_0005	mmu_Pcmt1_0009000		MMU_CIRCpedia_29332	3
cRNA_3056	mmu-Utrn_0024	mmu_Utrn_0032000		MMU_CIRCpedia_6293	3
cRNA_3057	mmu-Akap7_0005	mmu_Akap7_0030000		MMU_CIRCpedia_14436	3
cRNA_3058	mmu-Rwdd1_0001	mmu_Rwdd1_0003000		MMU_CIRCpedia_17053	3
cRNA_3059	mmu-Rev3l_0001	mmu_Rev3l_0005000		MMU_CIRCpedia_19224	3
cRNA_3060	mmu-Sobp_0005	mmu_Sobp_0021000		MMU_CIRCpedia_20017	3
cRNA_3061	mmu-Ascc3_0031	mmu_Ascc3_0108000		MMU_CIRCpedia_21922	3
cRNA_3062	mmu-Aff4_0018	mmu_Aff4_0023000	mm9_circ_007206	MMU_CIRCpedia_22611	4
cRNA_3063	mmu-Drg2_0001	mmu_Drg2_0010000		MMU_CIRCpedia_24898	3
cRNA_3064	mmu-Akap10_0005	mmu_Akap10_0019000		MMU_CIRCpedia_25139	3
cRNA_3065	mmu-Ube2g1_0011	mmu_Ube2g1_0014000		MMU_CIRCpedia_28118	3
cRNA_3066	mmu-Taok1_0015	mmu_Taok1_0088000		MMU_CIRCpedia_29725	3
cRNA_3067	mmu-Taf15_0010	mmu_Taf15_0012000		MMU_CIRCpedia_31307	3
cRNA_3068	mmu-Bcas3_0009	mmu_Bcas3_0061000		MMU_CIRCpedia_32087	3
cRNA_3069	mmu-Spag9_0001	mmu_Spag9_0019000		MMU_CIRCpedia_34675	3
cRNA_3070	mmu-Ezh1_0003	mmu_Ezh1_0020000		MMU_CIRCpedia_36513	3
cRNA_3071	mmu-Cep112_0006	mmu_Cep112_0106000	mm9_circ_009647	MMU_CIRCpedia_2480	4
cRNA_3072	mmu-Cep112_0004	mmu_Cep112_0109000		MMU_CIRCpedia_2481	3
cRNA_3073	mmu-Dock4_0040	mmu_Dock4_0053000	mm9_circ_015178	MMU_CIRCpedia_19409	4
cRNA_3074	mmu-Arhgap5_0010	mmu_Arhgap5_0030000		MMU_CIRCpedia_22404	3
cRNA_3075	mmu-Akap6_0005	mmu_Akap6_0057000		MMU_CIRCpedia_22511	3
cRNA_3076	mmu-Ralgapa1_0013	mmu_Ralgapa1_0152000		MMU_CIRCpedia_23289	3
cRNA_3077	mmu-Daam1_0005	mmu_Daam1_0017000		MMU_CIRCpedia_27939	3
cRNA_3078	mmu-intergenic_001248,mmu-intergenic_003281	mmu_chr12_1283000,mmu_chr12_1282000			2
cRNA_3079	mmu-Fut8_0003	mmu_Fut8_0056000		MMU_CIRCpedia_29683	3
cRNA_3080	mmu-Ttll5_0091	mmu_Ttll5_0078000		MMU_CIRCpedia_32187	3
cRNA_3081	mmu-Rps6ka5_0005	mmu_Rps6ka5_0038000		MMU_CIRCpedia_216	3
cRNA_3082	mmu-Papola_0032	mmu_Papola_0013000		MMU_CIRCpedia_1575	3
cRNA_3083	mmu-Larp4b_0005	mmu_Larp4b_0017000		MMU_CIRCpedia_34011	3
cRNA_3084	mmu-Cdk13_0001	mmu_Cdk13_0029000		MMU_CIRCpedia_12121	3
cRNA_3085	mmu-Vps41_0001	mmu_Vps41_0044000		MMU_CIRCpedia_12571	3
cRNA_3086	mmu-Fancc_0007	mmu_Fancc_0049000		MMU_CIRCpedia_38782	3
cRNA_3087	mmu-Ankrd32_0011	mmu_Slf1_0019000		MMU_CIRCpedia_29500	3
cRNA_3088	mmu-Paip1_0006	mmu_Paip1_0004000	mm9_circ_005566	MMU_CIRCpedia_4747	4
cRNA_3089	mmu-Atxn7_0002	mmu_Atxn7_0026000		MMU_CIRCpedia_8903	3
cRNA_3090	mmu-Ercc6_0027	mmu_Ercc6_0036000			2
cRNA_3091	mmu-Sh2d4b_0003	mmu_Sh2d4b_0003000			2
cRNA_3092	mmu-Ktn1_0004	mmu_Ktn1_0080000		MMU_CIRCpedia_21168	3
cRNA_3093	mmu-Dpysl2_0004	mmu_Dpysl2_0010000		MMU_CIRCpedia_26659	3
cRNA_3094	mmu-Ghr_0011	mmu_Ghr_0033000			2
cRNA_3095	mmu-intergenic_001102	mmu_chr15_0648000	mm9_circ_002170		3
cRNA_3096	mmu-Npr3_0001	mmu_Npr3_0008000		MMU_CIRCpedia_4622	3
cRNA_3097	mmu-Zhx1_0004,mmu-Zhx1_0003	mmu_Zhx1_0006000,mmu_Zhx1_0005000		MMU_CIRCpedia_24068	3
cRNA_3098	mmu-intergenic_001374	mmu_4930402D18Rik_0009000			2
cRNA_3099	mmu-Phf20l1_0018	mmu_Phf20l1_0014000		MMU_CIRCpedia_26609	3
cRNA_3100	mmu-Ptk2_0058	mmu_Ptk2_0137000		MMU_CIRCpedia_28391	3
cRNA_3101	mmu-Ddx17_0014	mmu_Ddx17_0015000		MMU_CIRCpedia_30189	3
cRNA_3102	mmu-Tnrc6b_0022	mmu_Tnrc6b_0051000	mm9_circ_017273	MMU_CIRCpedia_30657	4
cRNA_3103	mmu-Scaf11_0005	mmu_Scaf11_0011000		MMU_CIRCpedia_35361	3
cRNA_3104	mmu-intergenic_001303	mmu_Rbfox1_0027000			2
cRNA_3105	mmu-Prkdc_0002	mmu_Prkdc_0111000		MMU_CIRCpedia_10880	3
cRNA_3106	mmu-Parl_0004	mmu_Parl_0009000		MMU_CIRCpedia_12891	3
cRNA_3107	mmu-Ubxn7_0002	mmu_Ubxn7_0013000		MMU_CIRCpedia_16504	3
cRNA_3108	mmu-Dopey2_0008	mmu_Dop1b_0056000		MMU_CIRCpedia_34613	3
cRNA_3109	mmu-Smoc2_0005	mmu_Smoc2_0013000	mm9_circ_013233	MMU_CIRCpedia_9344	4
cRNA_3110	mmu-Chd1_0002	mmu_Chd1_0032000		MMU_CIRCpedia_10827	3
cRNA_3111	mmu-Crebrf_0015	mmu_Crebrf_0029000		MMU_CIRCpedia_14829	3
cRNA_3112	mmu-Zfp871_0001	mmu_Zfp871_0006000			2
cRNA_3113	mmu-intergenic_001094	mmu_H2-T22_0006000			2
cRNA_3114	mmu-Emr1_0004	mmu_Adgre1_0008000		MMU_CIRCpedia_23819	3
cRNA_3115	mmu-Crim1_0019	mmu_Crim1_0019000		MMU_CIRCpedia_29854	3
cRNA_3116	mmu-Wac_0010	mmu_Wac_0005000		MMU_CIRCpedia_30044	3
cRNA_3117	mmu-Ankhd1_0029	mmu_Ankhd1_0060000		MMU_CIRCpedia_219152	3
cRNA_3118	mmu-Spire1_0001	mmu_Spire1_0022000		MMU_CIRCpedia_26781	3
cRNA_3119	mmu-Rttn_0010	mmu_Rttn_0045000		MMU_CIRCpedia_33293	3
cRNA_3120	mmu-Suv420h1_0003	mmu_Kmt5b_0015000		MMU_CIRCpedia_18680	3
cRNA_3121	mmu-Vps13a_0045	mmu_Vps13a_0237000		MMU_CIRCpedia_11701	3
cRNA_3122	mmu-Smarca2_0001	mmu_Smarca2_0097000		MMU_CIRCpedia_14828	3
cRNA_3123	mmu-Lcor_0011	mmu_Lcor_0026000	mm9_circ_010078	MMU_CIRCpedia_19669	4
cRNA_3124	mmu-Mllt10_0055	mmu_Mllt10_0063000	mm9_circ_002667	MMU_CIRCpedia_12334	4
cRNA_3125	mmu-Mllt10_0066	mmu_Mllt10_0111000			2
cRNA_3126	mmu-Mllt10_0065	mmu_Mllt10_0115000			2
cRNA_3127	mmu-Mllt10_0005	mmu_Mllt10_0144000		MMU_CIRCpedia_12397	3
cRNA_3128	mmu-Cacnb4_0006	mmu_Cacnb4_0003000		MMU_CIRCpedia_22385	3
cRNA_3129	mmu-Stk39_0037	mmu_Stk39_0065000		MMU_CIRCpedia_26988	3
cRNA_3130	mmu-Ccdc141_0048	mmu_Ccdc141_0064000			2
cRNA_3131	mmu-Zc3h15_0003	mmu_Zc3h15_0008000			2
cRNA_3132	mmu-Ambra1_0003	mmu_Ambra1_0026000		MMU_CIRCpedia_34211	3
cRNA_3133	mmu-Pank2_0020	mmu_Pank2_0008000		MMU_CIRCpedia_7669	3
cRNA_3134	mmu-Kif16b_0022	mmu_Kif16b_0001000		MMU_CIRCpedia_9202	3
cRNA_3135	mmu-Gzf1_0001	mmu_Gzf1_0002000			2
cRNA_3136	mmu-Itch_0046	mmu_Itch_0059000		MMU_CIRCpedia_10565	3
cRNA_3137	mmu-Ncoa6_0001	mmu_Ncoa6_0026000		MMU_CIRCpedia_10601	3
cRNA_3138	mmu-Plcg1_0005	mmu_Plcg1_0005000		MMU_CIRCpedia_222124	3
cRNA_3139	mmu-Elf2_0019,mmu-Elf2_0024	mmu_Elf2_0035000,mmu_Elf2_0033000		MMU_CIRCpedia_22049	3
cRNA_3140	mmu-Clta_0001	mmu_Clta_0001000	mm9_circ_017443	MMU_CIRCpedia_20195	4
cRNA_3141	mmu-Ccdc171_0034	mmu_Ccdc171_0009000		MMU_CIRCpedia_31318	3
cRNA_3142	mmu-0610043K17Rik_0001	mmu_0610043K17Rik_0007000			2
cRNA_3143	mmu-Zcchc11_0041	mmu_Tut4_0008000		MMU_CIRCpedia_2353	3
cRNA_3144	mmu-Zmpste24_0006	mmu_Zmpste24_0015000		MMU_CIRCpedia_5318	3
cRNA_3145	mmu-Rragc_0002	mmu_Rragc_0008000		MMU_CIRCpedia_6219	3
cRNA_3146	mmu-Zcchc17_0006	mmu_Zcchc17_0004000	mm9_circ_007168	MMU_CIRCpedia_7489	4
cRNA_3147	mmu-Gsap_0006	mmu_Gsap_0015000		MMU_CIRCpedia_13174	3
cRNA_3148	mmu-Fam185a_0004	mmu_Fam185a_0005000		MMU_CIRCpedia_13242	3
cRNA_3149	mmu-Agap3_0003	mmu_Agap3_0012000		MMU_CIRCpedia_14121	3
cRNA_3150	mmu-Prkag2_0010	mmu_Prkag2_0007000		MMU_CIRCpedia_39583	3
cRNA_3151	mmu-Sppl3_0001	mmu_Sppl3_0020000		MMU_CIRCpedia_3774	3
cRNA_3152	mmu-Ift81_0001	mmu_Ift81_0013000			2
cRNA_3153	mmu-Baz1b_0015	mmu_Baz1b_0052000		MMU_CIRCpedia_8244	3
cRNA_3154	mmu-Katnal1_0002	mmu_Gm42791_0002000	mm9_circ_018017	MMU_CIRCpedia_9927	4
cRNA_3155	mmu-Phf14_0011	mmu_Phf14_0011000			2
cRNA_3156	mmu-Lincpint_0003	mmu_Lncpint_0064000	mm9_circ_007471		3
cRNA_3157	mmu-Mkln1_0037	mmu_Mkln1_0029000	mm9_circ_017784	MMU_CIRCpedia_16133	4
cRNA_3158	mmu-Chchd3_0006	mmu_Chchd3_0027000		MMU_CIRCpedia_16736	3
cRNA_3159	mmu-Wdr91_0003	mmu_Wdr91_0004000		MMU_CIRCpedia_17532	3
cRNA_3160	mmu-Cul1_0019	mmu_Cul1_0023000		MMU_CIRCpedia_21088	3
cRNA_3161	mmu-intergenic_001086	mmu_E230016M11Rik_0027000			2
cRNA_3162	mmu-Chmp3_0001	mmu_Chmp3_0003000		MMU_CIRCpedia_27847	3
cRNA_3163	mmu-Eefsec_0010	mmu_Eefsec_0023000			2
cRNA_3164	mmu-Itpr1_0049	mmu_Itpr1_0131000			2
cRNA_3165	mmu-Dennd5b_0031	mmu_Dennd5b_0096000		MMU_CIRCpedia_9951	3
cRNA_3166	mmu-Nova2_0002	mmu_Nova2_0003000		MMU_CIRCpedia_12609	3
cRNA_3167	mmu-Apoe_0026	mmu_Apoe_0001000			2
cRNA_3168	mmu-Hrc_0001	mmu_Hrc_0015000			2
cRNA_3169	mmu-Prmt3_0002	mmu_Prmt3_0008000	mm9_circ_007815	MMU_CIRCpedia_21670	4
cRNA_3170	mmu-Chd2_0066	mmu_Chd2_0068000		MMU_CIRCpedia_28427	3
cRNA_3171	mmu-Iqgap1_0013	mmu_Iqgap1_0011000		MMU_CIRCpedia_30587	3
cRNA_3172	mmu-Acer3_0001	mmu_Acer3_0032000		MMU_CIRCpedia_35763	3
cRNA_3173	mmu-Palb2_0001	mmu_Palb2_0005000		MMU_CIRCpedia_5700	3
cRNA_3174	mmu-Plekha1_0001	mmu_Plekha1_0003000		MMU_CIRCpedia_7618	3
cRNA_3175	mmu-Zranb1_0013	mmu_Zranb1_0040000	mm9_circ_018598	MMU_CIRCpedia_7907	4
cRNA_3176	mmu-Gsr_0001	mmu_Gsr_0005000		MMU_CIRCpedia_16957	3
cRNA_3177	mmu-Gtf2e2_0004	mmu_Gtf2e2_0011000		MMU_CIRCpedia_16967	3
cRNA_3178	mmu-Csgalnact1_0001	mmu_Csgalnact1_0017000		MMU_CIRCpedia_40201	3
cRNA_3179	mmu-Slc10a7_0004	mmu_Slc10a7_0007000		MMU_CIRCpedia_29930	3
cRNA_3180	mmu-Zfp827_0015	mmu_Zfp827_0023000	mm9_circ_000739	MMU_CIRCpedia_30068	4
cRNA_3181	mmu-Otud4_0009	mmu_Otud4_0032000		MMU_CIRCpedia_30233	3
cRNA_3182	mmu-Phkb_0016	mmu_Phkb_0047000	mm9_circ_002959	MMU_CIRCpedia_32182	4
cRNA_3183	mmu-Tango6_0007	mmu_Tango6_0016000		MMU_CIRCpedia_1810	3
cRNA_3184	mmu-Plcg2_0001	mmu_Plcg2_0002000		MMU_CIRCpedia_4281	3
cRNA_3185	mmu-Sik3_0001	mmu_Sik3_0006000		MMU_CIRCpedia_20795	3
cRNA_3186	mmu-Arih1_0017	mmu_Arih1_0045000		MMU_CIRCpedia_24494	3
cRNA_3187	mmu-Zfp280d_0005,mmu-Zfp280d_0103	mmu_Zfp280d_0012000,mmu_Zfp280d_0024000			2
cRNA_3188	mmu-Zfp280d_0027	mmu_Zfp280d_0054000		MMU_CIRCpedia_28024	3
cRNA_3189	mmu-Bckdhb_0008	mmu_Bckdhb_0005000			2
cRNA_3190	mmu-intergenic_000364	mmu_Plscr2_0002000			2
cRNA_3191	mmu-Trpc1_0006	mmu_Trpc1_0013000		MMU_CIRCpedia_35138	3
cRNA_3192	mmu-Trpc1_0005	mmu_Trpc1_0018000		MMU_CIRCpedia_35140	3
cRNA_3193	mmu-Cep63_0001	mmu_Cep63_0041000		MMU_CIRCpedia_751	3
cRNA_3194	mmu-Myrip_0001	mmu_Myrip_0029000	mm9_circ_001874	MMU_CIRCpedia_5121	4
cRNA_3195	mmu-Phf3_0008	mmu_Phf3_0049000			2
cRNA_3196	mmu-Acss3_0001	mmu_Acss3_0014000		MMU_CIRCpedia_39030	3
cRNA_3197	mmu-Frs2_0001	mmu_Frs2_0020000		MMU_CIRCpedia_4194	3
cRNA_3198	mmu-Mdm2_0001	mmu_Mdm2_0006000		MMU_CIRCpedia_4322	3
cRNA_3199	mmu-Nf2_0005	mmu_Nf2_0051000		MMU_CIRCpedia_21267	3
cRNA_3200	mmu-Xpo1_0019	mmu_Xpo1_0025000		MMU_CIRCpedia_13733	3
cRNA_3201	mmu-Slc36a1_0001	mmu_Slc36a1_0003000			2
cRNA_3202	mmu-Unc45b_0002	mmu_Unc45b_0008000		MMU_CIRCpedia_216872	3
cRNA_3203	mmu-Usp32_0085	mmu_Usp32_0033000		MMU_CIRCpedia_31920	3
cRNA_3204	mmu-Wdr41_0001	mmu_Wdr41_0015000		MMU_CIRCpedia_35000	3
cRNA_3205	mmu-Fcho2_0001	mmu_Fcho2_0059000		MMU_CIRCpedia_35885	3
cRNA_3206	mmu-Cdkn3_0002	mmu_Cdkn3_0002000			2
cRNA_3207	mmu-Wdfy2_0008	mmu_Wdfy2_0016000		MMU_CIRCpedia_25427	3
cRNA_3208	mmu-Rb1_0001	mmu_Rb1_0032000		MMU_CIRCpedia_28351	3
cRNA_3209	mmu-Ghr_0018,mmu-Ghr_0075	mmu_Ghr_0088000,mmu_Ghr_0089000			2
cRNA_3210	mmu-Pdzd2_0017	mmu_Pdzd2_0052000		MMU_CIRCpedia_6580	3
cRNA_3211	mmu-Vps13b_0001	mmu_Vps13b_0119000		MMU_CIRCpedia_17770	3
cRNA_3212	mmu-Kif21a_0012	mmu_Kif21a_0060000		MMU_CIRCpedia_216605	3
cRNA_3213	mmu-Dip2b_0002	mmu_Dip2b_0006000		MMU_CIRCpedia_45	3
cRNA_3214	mmu-Satb1_0001	mmu_Satb1_0020000		MMU_CIRCpedia_22213	3
cRNA_3215	mmu-Rmdn2_0003	mmu_Rmdn2_0012000			2
cRNA_3216	mmu-Prkce_0008	mmu_Prkce_0033000	mm9_circ_004349	MMU_CIRCpedia_32456	4
cRNA_3217	mmu-Ctif_0001	mmu_Ctif_0008000		MMU_CIRCpedia_29083	3
cRNA_3218	mmu-Ehbp1l1_0001	mmu_Ehbp1l1_0005000		MMU_CIRCpedia_23753	3
cRNA_3219	mmu-Atl3_0002	mmu_Atl3_0022000			2
cRNA_3220	mmu-Strbp_0038,mmu-Strbp_0089	mmu_Strbp_0119000,mmu_Strbp_0120000		MMU_CIRCpedia_18647	3
cRNA_3221	mmu-Ttn_0182	mmu_Ttn_0259000		MMU_CIRCpedia_216823	3
cRNA_3222	mmu-Ttn_0923	mmu_Ttn_0821000			2
cRNA_3223	mmu-Abcd3_0010	mmu_Abcd3_0005000		MMU_CIRCpedia_39827	3
cRNA_3224	mmu-Tbck_0001	mmu_Tbck_0054000		MMU_CIRCpedia_7865	3
cRNA_3225	mmu-Nfia_0001	mmu_Nfia_0024000		MMU_CIRCpedia_35697	3
cRNA_3226	mmu-Klhl8_0004	mmu_Klhl8_0021000			2
cRNA_3227	mmu-Atxn2_0012	mmu_Atxn2_0030000		MMU_CIRCpedia_5595	3
cRNA_3228	mmu-Adamts9_0018	mmu_Adamts9_0053000		MMU_CIRCpedia_34441	3
cRNA_3229	mmu-Sirt2_0001	mmu_Sirt2_0011000		MMU_CIRCpedia_15293	3
cRNA_3230	mmu-Pik3c2a_0013	mmu_Pik3c2a_0035000	mm9_circ_003208	MMU_CIRCpedia_4045	4
cRNA_3231	mmu-Dock1_0016	mmu_Dock1_0004000		MMU_CIRCpedia_39472	3
cRNA_3232	mmu-Dennd4a_0042	mmu_Dennd4a_0015000		MMU_CIRCpedia_25945	3
cRNA_3233	mmu-Adam10_0012	mmu_Adam10_0019000		MMU_CIRCpedia_27556	3
cRNA_3234	mmu-Diap2_0020	mmu_Diaph2_0016000			2
cRNA_3235	mmu-Rabep1_0034	mmu_Rabep1_0064000		MMU_CIRCpedia_27651	3
cRNA_3236	mmu-Cep112_0028	mmu_Cep112_0050000		MMU_CIRCpedia_2372	3
cRNA_3237	mmu-Mnat1_0009	mmu_Mnat1_0006000		MMU_CIRCpedia_28313	3
cRNA_3238	mmu-Ttll5_0023	mmu_Ttll5_0042000		MMU_CIRCpedia_32168	3
cRNA_3239	mmu-Fam120a_0004	mmu_Fam120a_0035000	mm9_circ_017352	MMU_CIRCpedia_21428	4
cRNA_3240	mmu-Kif2a_0006	mmu_Kif2a_0052000		MMU_CIRCpedia_1975	3
cRNA_3241	mmu-Vwa8_0035	mmu_Vwa8_0011000		MMU_CIRCpedia_30020	3
cRNA_3242	mmu-intergenic_001080	mmu_chr14_0142000			2
cRNA_3243	mmu-Vps13b_0051	mmu_Vps13b_0013000		MMU_CIRCpedia_17715	3
cRNA_3244	mmu-Txndc11_0003	mmu_Txndc11_0001000		MMU_CIRCpedia_2994	3
cRNA_3245	mmu-Supt3_0003	mmu_Supt3_0018000	mm9_circ_002722	MMU_CIRCpedia_20497	4
cRNA_3246	mmu-Ubr2_0002	mmu_Ubr2_0034000		MMU_CIRCpedia_21008	3
cRNA_3247	mmu-Fer_0030	mmu_Fer_0055000		MMU_CIRCpedia_25713	3
cRNA_3248	mmu-Ss18_0005	mmu_Ss18_0006000		MMU_CIRCpedia_9656	3
cRNA_3249	mmu-intergenic_001146	mmu_chr19_0301000			2
cRNA_3250	mmu-Gm13483_0002	mmu_Gm13483_0029000			2
cRNA_3251	mmu-Ckap5_0003	mmu_Ckap5_0087000		MMU_CIRCpedia_34136	3
cRNA_3252	mmu-Rbm39_0025	mmu_Rbm39_0057000		MMU_CIRCpedia_10694	3
cRNA_3253	mmu-Ptbp2_0013	mmu_Ptbp2_0029000		MMU_CIRCpedia_4895	3
cRNA_3254	mmu-Zswim5_0005	mmu_Zswim5_0006000		MMU_CIRCpedia_4180	3
cRNA_3255	mmu-Epb4.1_0003	mmu_Epb41_0071000			2
cRNA_3256	mmu-Prdm2_0001	mmu_Prdm2_0031000		MMU_CIRCpedia_9324	3
cRNA_3257	mmu-Fam133b_0001	mmu_Fam133b_0007000		MMU_CIRCpedia_17794	3
cRNA_3258	mmu-Dcun1d4_0004,mmu-Dcun1d4_0035	mmu_Dcun1d4_0024000,mmu_Dcun1d4_0029000		MMU_CIRCpedia_28467	3
cRNA_3259	mmu-Cnot6l_0022	mmu_Cnot6l_0060000			2
cRNA_3260	mmu-Lin54_0004	mmu_Lin54_0030000		MMU_CIRCpedia_157	3
cRNA_3261	mmu-Cit_0008	mmu_Cit_0016000		MMU_CIRCpedia_3916	3
cRNA_3262	mmu-Nr2c2_0014	mmu_Nr2c2_0025000		MMU_CIRCpedia_34296	3
cRNA_3263	mmu-Raf1_0006	mmu_Raf1_0038000			2
cRNA_3264	mmu-Rad52_0004	mmu_Rad52_0013000			2
cRNA_3265	mmu-4931406P16Rik_0002	mmu_4931406P16Rik_0026000		MMU_CIRCpedia_17213	3
cRNA_3266	mmu-Gas2_0007	mmu_Gas2_0014000		MMU_CIRCpedia_22231	3
cRNA_3267	mmu-Gas2_0002	mmu_Gas2_0032000		MMU_CIRCpedia_22236	3
cRNA_3268	mmu-Nfix_0011	mmu_Nfix_0020000		MMU_CIRCpedia_31758	3
cRNA_3269	mmu-Phkb_0032	mmu_Phkb_0017000			2
cRNA_3270	mmu-Klhdc4_0002	mmu_Klhdc4_0004000			2
cRNA_3271	mmu-Myo9a_0066	mmu_Myo9a_0008000	mm9_circ_005647	MMU_CIRCpedia_24640	4
cRNA_3272	mmu-intergenic_001069	mmu_Gm27188_0009000			2
cRNA_3273	mmu-Senp6_0007	mmu_Senp6_0037000		MMU_CIRCpedia_30340	3
cRNA_3274	mmu-Stag1_0059	mmu_Stag1_0057000		MMU_CIRCpedia_291	3
cRNA_3275	mmu-Stag1_0057	mmu_Stag1_0169000		MMU_CIRCpedia_370	3
cRNA_3276	mmu-Rbm41_0006	mmu_Rbm41_0005000		MMU_CIRCpedia_8869	3
cRNA_3277	mmu-Ccnt2_0017	mmu_Ccnt2_0012000			2
cRNA_3278	mmu-intergenic_001152	mmu_Gm5834_0014000			2
cRNA_3279	mmu-Cd84_0001	mmu_Cd84_0008000			2
cRNA_3280	mmu-Fbxo47_0004	mmu_Fbxo47_0013000		MMU_CIRCpedia_35667	3
cRNA_3281	mmu-Mtr_0017	mmu_Mtr_0053000		MMU_CIRCpedia_5762	3
cRNA_3282	mmu-Ipo11_0002	mmu_Ipo11_0003000		MMU_CIRCpedia_1859	3
cRNA_3283	mmu-Hnrnpc_0003	mmu_Hnrnpc_0020000			2
cRNA_3284	mmu-Rnaseh2b_0003	mmu_Rnaseh2b_0001000		MMU_CIRCpedia_25241	3
cRNA_3285	mmu-St13_0004	mmu_St13_0021000		MMU_CIRCpedia_30794	3
cRNA_3286	mmu-intergenic_001222	mmu_Ppp6r2_0012000		MMU_CIRCpedia_33402	3
cRNA_3287	mmu-intergenic_001190	mmu_Gm26917_0078000	mm9_circ_018683		3
cRNA_3288	mmu-Smchd1_0026	mmu_Smchd1_0109000	mm9_circ_004742	MMU_CIRCpedia_27815	4
cRNA_3289	mmu-Patl1_0013	mmu_Patl1_0013000		MMU_CIRCpedia_4699	3
cRNA_3290	mmu-Mapkap1_0013	mmu_Mapkap1_0016000		MMU_CIRCpedia_17320	3
cRNA_3291	mmu-Agps_0001	mmu_Agps_0043000		MMU_CIRCpedia_29169	3
cRNA_3292	mmu-Ttn_0164	mmu_Ttn_0395000			2
cRNA_3293	mmu-Cstf3_0001	mmu_Cstf3_0005000	mm9_circ_003119	MMU_CIRCpedia_1287	4
cRNA_3294	mmu-Mga_0007	mmu_Mga_0003000		MMU_CIRCpedia_4966	3
cRNA_3295	mmu-Zfp106_0001	mmu_Zfp106_0037000	mm9_circ_002523	MMU_CIRCpedia_5153	4
cRNA_3296	mmu-Gpcpd1_0016	mmu_Gpcpd1_0026000			2
cRNA_3297	mmu-Rab22a_0003	mmu_Rab22a_0006000		MMU_CIRCpedia_11904	3
cRNA_3298	mmu-Zzz3_0013	mmu_Zzz3_0003000			2
cRNA_3299	mmu-Chd7_0004	mmu_Chd7_0026000		MMU_CIRCpedia_32986	3
cRNA_3300	mmu-Abca1_0013	mmu_Abca1_0027000		MMU_CIRCpedia_22521	3
cRNA_3301	mmu-Rere_0040	mmu_Rere_0122000	mm9_circ_007057	MMU_CIRCpedia_10091	4
cRNA_3302	mmu-Prdm16_0002	mmu_Prdm16_0008000		MMU_CIRCpedia_226606	3
cRNA_3303	mmu-Ddx55_0001	mmu_Ddx55_0015000		MMU_CIRCpedia_6348	3
cRNA_3304	mmu-Itpr2_0004	mmu_Itpr2_0126000		MMU_CIRCpedia_9672	3
cRNA_3305	mmu-Setd2_0035	mmu_Setd2_0057000		MMU_CIRCpedia_2926	3
cRNA_3306	mmu-Lrrfip2_0017	mmu_Lrrfip2_0054000		MMU_CIRCpedia_3110	3
cRNA_3307	mmu-Phka1_0004	mmu_Phka1_0017000		MMU_CIRCpedia_742	3
cRNA_3308	mmu-A230072E10Rik_0001	mmu_A230072E10Rik_0005000			2
cRNA_3309	mmu-Uty_0007	mmu_Uty_0084000		MMU_CIRCpedia_4578	3
cRNA_3310	mmu-Epb4.1l5_0011	mmu_Epb41l5_0007000			2
cRNA_3311	mmu-Trdn_0106	mmu_Trdn_0077000			2
cRNA_3312	mmu-Stk3_0001	mmu_Stk3_0042000	mm9_circ_009223	MMU_CIRCpedia_17599	4
cRNA_3313	mmu-intergenic_002090	mmu_chr15_0800000			2
cRNA_3314	mmu-Prodh_0001	mmu_Prodh_0003000		MMU_CIRCpedia_212624	3
cRNA_3315	mmu-C4b_0001	mmu_C4b_0012000			2
cRNA_3316	mmu-Ctnna1_0002	mmu_Ctnna1_0005000		MMU_CIRCpedia_40511	3
cRNA_3317	mmu-Tle4_0006	mmu_Tle4_0003000		MMU_CIRCpedia_9511	3
cRNA_3318	mmu-Smc3_0006	mmu_Smc3_0027000		MMU_CIRCpedia_22690	3
cRNA_3319	mmu-Sec24b_0012	mmu_Sec24b_0029000			2
cRNA_3320	mmu-Tec_0007	mmu_Tec_0011000		MMU_CIRCpedia_39602	3
cRNA_3321	mmu-Ttll3_0002	mmu_Ttll3_0001000		MMU_CIRCpedia_218968	3
cRNA_3322	mmu-Lrp6_0007	mmu_Lrp6_0041000		MMU_CIRCpedia_8109	3
