group	seqnames	start	end	n_reads	strand	n_uniq	uniq_bridges	best_qual_left	best_qual_right	edits	anchor_overlap	breakpoints	signal	strandmatch	category	N	ID
155433	chr7	109626278	109630973	211	+	163	8	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	211	chr7:109626278-109630973
155724	chr7	111197010	111198330	300	-	206	14	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	300	chr7:111197010-111198330
155869	chr7	112358591	112358846	312	+	212	13	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	312	chr7:112358591-112358846
155993	chr7	113657775	113659654	946	-	628	35	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	946	chr7:113657775-113659654
156337	chr7	115959231	115967424	471	-	319	19	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	471	chr7:115959231-115967424
156351	chr7	115963663	115967424	154	-	101	9	40	35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	154	chr7:115963663-115967424
156373	chr7	115987079	115990628	402	-	271	15	40	35,37,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	402	chr7:115987079-115990628
156497	chr7	117792673	117795258	312	-	223	15	40	3,35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	312	chr7:117792673-117795258
156819	chr7	120490819	120491276	406	+	264	14	40	35,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	406	chr7:120490819-120491276
156845	chr7	120647061	120656622	3960	+	2256	99	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	3960	chr7:120647061-120656622
156848	chr7	120651310	120656622	1203	+	683	40	40	35,37,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1203	chr7:120651310-120656622
156978	chr7	122742973	122762100	155	+	116	11	40	3,35,37,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	155	chr7:122742973-122762100
157242	chr7	126049277	126049722	117	-	77	13	40	40	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	117	chr7:126049277-126049722
157327	chr7	126151147	126151510	142	-	94	10	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	142	chr7:126151147-126151510
157518	chr7	127124465	127125077	141	+	97	9	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	141	chr7:127124465-127125077
157810	chr7	129820728	129844374	280	-	207	19	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	280	chr7:129820728-129844374
157887	chr7	130223451	130229229	360	+	238	15	40	37,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	360	chr7:130223451-130229229
158025	chr7	130712650	130713979	205	+	140	24	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	205	chr7:130712650-130713979
158107	chr7	132161520	132162480	172	-	111	8	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,LINEAR,PERFECT_EXT,UNAMBIGUOUS_BP	172	chr7:132161520-132162480
158135	chr7	132361118	132361896	180	-	116	15	40	2,35,36,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	180	chr7:132361118-132361896
158139	chr7	132373307	132381114	174	-	132	9	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	174	chr7:132373307-132381114
158149	chr7	132429432	132438936	221	-	161	10	40	2,35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	221	chr7:132429432-132438936
158179	chr7	132549773	132552164	2898	+	1772	86	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2898	chr7:132549773-132552164
158200	chr7	132568236	132575352	256	+	170	11	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	256	chr7:132568236-132575352
158564	chr7	140353066	140354661	194	-	69	20	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	194	chr7:140353066-140354661
159449	chr8	3223480	3224888	325	-	192	53	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	325	chr8:3223480-3224888
159485	chr8	3308383	3308934	1381	-	816	58	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1381	chr8:3308383-3308934
159651	chr8	8689206	8689489	759	-	500	59	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	759	chr8:8689206-8689489
160152	chr8	15113843	15135314	97	+	57	13	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	97	chr8:15113843-15135314
160317	chr8	22904732	22911466	181	+	137	9	40	37,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	181	chr8:22904732-22911466
160333	chr8	23025035	23035616	171	+	121	10	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	171	chr8:23025035-23035616
160501	chr8	25468444	25472138	218	-	166	14	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	218	chr8:25468444-25472138
160561	chr8	26045524	26045790	216	+	149	20	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	216	chr8:26045524-26045790
160593	chr8	26130593	26139719	418	+	297	15	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	418	chr8:26130593-26139719
160596	chr8	26130593	26156172	117	+	77	8	40	37,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	117	chr8:26130593-26156172
161275	chr8	37404714	37405912	938	-	538	76	40	3,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	938	chr8:37404714-37405912
161380	chr8	41357483	41358764	166	+	107	23	40	40	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	166	chr8:41357483-41358764
161445	chr8	41529269	41537877	3224	-	1409	119	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	3224	chr8:41529269-41537877
161450	chr8	41535651	41537877	352	-	254	17	40	35,36,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	352	chr8:41535651-41537877
161692	chr8	46212090	46228740	295	+	206	23	40	35,37,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	295	chr8:46212090-46228740
161970	chr8	47966318	47967912	689	-	473	27	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	689	chr8:47966318-47967912
162024	chr8	48352471	48353891	226	-	151	13	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	226	chr8:48352471-48353891
162025	chr8	48352471	48373733	165	-	119	12	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	165	chr8:48352471-48373733
162173	chr8	57017593	57022445	382	+	270	14	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	382	chr8:57017593-57022445
162215	chr8	58036801	58037261	275	-	200	19	40	37,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	275	chr8:58036801-58037261
162332	chr8	61782253	61783052	473	+	307	42	40	3,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	473	chr8:61782253-61783052
162508	chr8	65264332	65287220	600	-	392	48	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	600	chr8:65264332-65287220
162591	chr8	68335633	68361541	1029	-	641	23	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1029	chr8:68335633-68361541
162603	chr8	68356769	68361541	361	-	270	8	40	37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	361	chr8:68356769-68361541
163175	chr8	73121748	73134150	1237	-	752	41	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1237	chr8:73121748-73134150
163232	chr8	73333407	73333988	151	+	96	15	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	151	chr8:73333407-73333988
163475	chr8	78037360	78091789	636	-	390	32	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	636	chr8:78037360-78091789
163487	chr8	78071269	78078301	219	-	155	16	40	35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	219	chr8:78071269-78078301
163488	chr8	78071269	78085263	586	-	371	48	40	35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	586	chr8:78071269-78085263
163489	chr8	78071269	78091789	2555	-	1098	98	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	2555	chr8:78071269-78091789
163519	chr8	78109354	78137757	357	-	189	17	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	357	chr8:78109354-78137757
163535	chr8	78136177	78140256	155	-	115	9	40	2,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	155	chr8:78136177-78140256
163645	chr8	79786879	79803167	125	+	87	7	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	125	chr8:79786879-79803167
163646	chr8	79786879	79818695	227	+	161	12	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	227	chr8:79786879-79818695
163674	chr8	79844804	79863292	4331	+	2251	117	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	4331	chr8:79844804-79863292
163711	chr8	80098413	80098993	1093	-	707	28	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1093	chr8:80098413-80098993
163779	chr8	81526730	81527024	471	-	335	18	40	3,35,36,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	471	chr8:81526730-81527024
164069	chr8	85498413	85498944	7493	-	3772	192	40	40	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	7493	chr8:85498413-85498944
164094	chr8	85590687	85591181	313	+	232	12	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	313	chr8:85590687-85591181
164242	chr8	86602263	86606439	342	+	237	14	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	342	chr8:86602263-86606439
164328	chr8	87392319	87399697	385	+	270	14	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	385	chr8:87392319-87399697
164372	chr8	87587054	87588738	225	-	161	9	40	35,36,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	225	chr8:87587054-87588738
164539	chr8	91658877	91660490	405	+	295	12	40	37,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	405	chr8:91658877-91660490
164605	chr8	91732342	91733338	261	+	191	10	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	261	chr8:91732342-91733338
164845	chr8	94725726	94727097	162	-	108	8	40	3,35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	162	chr8:94725726-94727097
164971	chr8	95558401	95559328	273	-	176	10	40	3,35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	273	chr8:95558401-95559328
165035	chr8	96091942	96093050	798	+	504	52	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	798	chr8:96091942-96093050
165273	chr8	105905225	105929179	474	+	340	16	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	474	chr8:105905225-105929179
165274	chr8	105905225	105929210	655	+	475	33	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	655	chr8:105905225-105929210
165396	chr8	106612720	106617049	168	+	127	10	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	168	chr8:106612720-106617049
165450	chr8	106822796	106835761	200	+	150	10	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	200	chr8:106822796-106835761
165973	chr8	111547339	111548222	178	-	130	11	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	178	chr8:111547339-111548222
166205	chr8	112557502	112571843	122	-	85	12	40	3,35,37,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	122	chr8:112557502-112571843
166729	chr8	121280323	121280541	779	+	441	86	40	40	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	779	chr8:121280323-121280541
167010	chr8	124109266	124110182	551	+	407	15	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	551	chr8:124109266-124110182
167310	chr8	126650757	126654445	535	+	370	25	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	535	chr8:126650757-126654445
167578	chr9	3441055	3450151	195	+	131	8	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	195	chr9:3441055-3450151
167582	chr9	3441055	3460131	289	+	199	12	40	3,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	289	chr9:3441055-3460131
167584	chr9	3441055	3477962	296	+	199	13	40	35,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	296	chr9:3441055-3477962
167672	chr9	6288472	6293937	148	+	102	17	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	148	chr9:6288472-6293937
167678	chr9	6288490	6293937	635	+	402	54	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	635	chr9:6288490-6293937
167792	chr9	7825616	7827010	571	-	399	15	40	35,36,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	571	chr9:7825616-7827010
167971	chr9	13531286	13532971	246	+	166	10	40	35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	246	chr9:13531286-13532971
168051	chr9	14482919	14486735	639	-	410	26	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	639	chr9:14482919-14486735
168165	chr9	16286245	16289550	114	-	76	8	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	114	chr9:16286245-16289550
168571	chr9	22479001	22490889	115	+	70	11	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	115	chr9:22479001-22490889
168590	chr9	22555041	22570441	158	+	114	8	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	158	chr9:22555041-22570441
168592	chr9	22555041	22590360	529	+	360	24	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	529	chr9:22555041-22590360
168617	chr9	22798877	22799292	601	+	433	27	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	601	chr9:22798877-22799292
168978	chr9	32093138	32101357	512	+	293	29	40	40	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	512	chr9:32093138-32101357
168980	chr9	32093138	32119561	283	+	178	23	40	40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	283	chr9:32093138-32119561
168993	chr9	32157743	32162083	416	+	239	43	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	416	chr9:32157743-32162083
169439	chr9	41968567	41983642	218	-	156	13	40	35,37,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	218	chr9:41968567-41983642
169474	chr9	42348411	42355884	164	-	113	8	40	37,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	164	chr9:42348411-42355884
169783	chr9	44740081	44740568	575	-	401	18	40	4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	575	chr9:44740081-44740568
169947	chr9	45802102	45809789	469	-	335	14	40	3,35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	469	chr9:45802102-45809789
170824	chr9	54825143	54825530	492	+	349	29	40	4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,LINEAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	492	chr9:54825143-54825530
170933	chr9	55714297	55767202	496	-	351	18	40	35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	496	chr9:55714297-55767202
170946	chr9	55745404	55767202	1476	-	1006	45	40	40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1476	chr9:55745404-55767202
170955	chr9	55765365	55767202	486	-	335	17	40	35,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	486	chr9:55765365-55767202
171379	chr9	59303634	59313138	141	-	102	7	40	37,4,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	141	chr9:59303634-59313138
171483	chr9	59709197	59750421	117	+	84	9	40	3,35,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	117	chr9:59709197-59750421
171766	chr9	62826633	62830937	415	-	283	36	40	35,40,5	0	0	1	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	415	chr9:62826633-62830937
171812	chr9	63523968	63526513	424	+	293	15	40	35,4,40,5	0	0	1	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	424	chr9:63523968-63526513
