ID	seqnames	end	start	jxntype	overlapL	overlapR	MedianAS	GenomicSize	SplicedSize	LeftBorder	RightBorder	LeftEnvelope	RightEnvelope	EnvelopingStrand	EnvelopingJxnType	Exons	ExonStarts	Exonsizes
chr4:137810204-137832747	chr4	137832747	137810204	2	0	3	297.5	22543	649	7321	14909	.	.	.	.	6	0,4639,13858,14351,20421,22420	96,34,181,116,99,123
chr4:96529509-96529685	chr4	96529685	96529509	2	0	2	296	176	176	5339	17143	96524170	96546828	2	2	1	0	176
chr7:98715007-98748680	chr7	98748680	98715007	2	0	1	297	33673	321	49125	9589	.	.	.	.	3	0,22300,33511	83,76,162
chr9:66939309-66940075	chr9	66940075	66939309	0	0	1	296	766	766	.	.	.	.	.	.	1	0	766
chr9:95643366-95658661	chr9	95658661	95643366	2	0	2	297	15295	892	6527	80	.	.	.	.	7	0,620,4377,7780,12204,13994,15152	124,135,116,80,197,97,143
chr10:127921496-127921906	chr10	127921906	127921496	2	2	2	295.75	410	410	.	.	.	.	.	.	1	0	410
chr1:140511757-140523797	chr1	140523797	140511757	2	0	0	296.25	12040	386	5543	13541	.	.	.	.	2	0,11955	301,85
chr1:20268242-20293196	chr1	20293196	20268242	2	1	4	297.25	24954	1718	355	16328	.	.	.	.	7	0,1323,2501,11142,13818,22020,24840	158,170,877,154,156,89,114
chr1:20654284-20664192	chr1	20664192	20654284	2	0	3	302	9908	392	11894	14350	.	.	.	.	6	0,1097,1586,2763,4424,9850	71,41,66,76,80,58
chr1:55734904-55754762	chr1	55754762	55734904	2	1	2	296.75	19858	2867	289114	35677	.	.	.	.	4	0,6184,17675,19748	2475,205,77,110
chr16:43818089-43860521	chr16	43860521	43818089	2	0	2	297.25	42432	922	5548	291	.	.	.	.	8	0,7733,11678,15195,30952,32567,33253,42347	138,164,134,117,82,97,105,85
chr17:40155408-40155670	chr17	40155670	40155408	0	0	0	293	262	241	.	.	.	.	.	.	2	0,204	183,58
chr17:40157944-40158102	chr17	40158102	40157944	0	0	0	293.25	158	158	.	.	.	.	.	.	1	0	158
chr17:72107794-72117977	chr17	72117977	72107794	2	0	1	297	10183	751	1702	13707	.	.	.	.	5	0,975,2756,5705,10047	94,163,120,238,136
chr19:6434520-6435807	chr19	6435807	6434520	0	0	5	297	1287	325	.	.	.	.	.	.	2	0,1194	232,93
chr2:110447019-110454593	chr2	110454593	110447019	2	1	0	298	7574	631	281	3852	.	.	.	.	5	0,269,3608,5040,7461	155,142,131,90,113
chr2:15569655-15570366	chr2	15570366	15569655	2	0	2	296	711	369	13431	22692	15531642	15614880	1	1	3	0,372,549	111,96,162
chr2:29802581-29812383	chr2	29812383	29802581	2	1	1	298	9802	1075	7360	1167	.	.	.	.	9	0,1661,1824,2164,2638,5040,8205,8434,9643	72,73,118,187,111,137,112,106,159
chr2:76677732-76678986	chr2	76678986	76677732	2	0	4	298.5	1254	332	191	174	76662219	76680913	2	2	4	0,336,890,1170	84,85,79,84
chr3:72865446-72867700	chr3	72867700	72865446	2	1	0	297	2254	262	1814	645	.	.	.	.	2	0,2144	152,110
chr4:149435115-149445797	chr4	149445797	149435115	2	1	0	299	10682	1059	2495	4113	.	.	.	.	9	0,799,2269,4759,6966,8538,9619,9801,10625	99,129,101,140,200,115,100,118,57
chr5:129894758-129898367	chr5	129898367	129894758	2	1	1	296	3609	477	160	3548	.	.	.	.	4	0,278,944,3543	154,92,165,66
chr5:36676617-36729381	chr5	36729381	36676617	2	0	1	297	52764	1294	5153	1342	.	.	.	.	6	0,1170,3653,5656,23903,52022	107,119,84,120,122,742
chr6:118711812-118734487	chr6	118734487	118711812	2	2	0	296	22675	635	18873	18890	.	.	.	.	4	0,7019,16517,22516	173,105,198,159
chr6:129163008-129163344	chr6	129163344	129163008	0	0	0	295.75	336	336	.	.	.	.	.	.	1	0	336
chr7:64011688-64021407	chr7	64021407	64011688	2	0	2	297	9719	942	7404	601	.	.	.	.	6	0,1191,2589,4614,7079,9578	120,110,133,235,203,141
chr9:77081241-77124330	chr9	77124330	77081241	1	1	0	302	43089	376	9065	12436	.	.	.	.	6	0,7392,16364,16547,16712,43017	45,46,61,85,67,72
chrY:1102765-1158634	chrY	1158634	1102765	2	0	2	296	55869	2040	3012	2540	.	.	.	.	11	0,27104,28270,32106,34082,34892,35041,49182,50003,51389,55141	127,143,189,116,150,76,66,207,107,131,728
chr11:110964555-110965252	chr11	110965252	110964555	0	0	5	297	697	697	.	.	.	.	.	.	1	0	697
chr11:117039972-117041564	chr11	117041564	117039972	2	2	1	298.5	1592	379	522	2405	.	.	.	.	3	0,1012,1457	71,173,135
chr11:12259614-12328359	chr11	12328359	12259614	2	0	1	297	68745	930	2485	7376	.	.	.	.	6	0,34129,55490,59979,66195,68534	139,175,76,99,230,211
chr12:76335655-76337891	chr12	76337891	76335655	2	0	2	298	2236	539	4837	2254	.	.	.	.	4	0,549,803,2099	128,99,175,137
chr15:60825155-60839194	chr15	60839194	60825155	2	3	2	291.5	14039	289	25280	.	.	.	.	.	4	0,541,1785,13930	52,26,102,109
chr16:4989725-4991030	chr16	4991030	4989725	2	1	2	296	1305	303	2844	2882	.	.	.	.	2	0,1115	113,190
chr19:37064938-37103788	chr19	37103788	37064938	2	1	2	297.5	38850	316	19246	12673	.	.	.	.	3	0,881,38793	90,169,57
chr19:57049685-57057369	chr19	57057369	57049685	2	0	1	298	7684	402	2048	4917	.	.	.	.	4	0,2512,6837,7606	130,37,157,78
chr19:7498152-7506726	chr19	7506726	7498152	2	0	1	297	8574	550	2190	246	.	.	.	.	5	0,322,1281,8154,8444	57,94,140,129,130
chr2:15637993-15651911	chr2	15651911	15637993	2	0	3	297	13918	420	9731	20761	.	.	.	.	3	0,2734,13744	147,99,174
chr2:76677732-76682481	chr2	76682481	76677732	2	0	4	298	4749	537	191	696	76662219	76688247	2	2	5	0,336,3181,4166,4668	84,85,76,211,81
chr3:116186471-116198267	chr3	116198267	116186471	2	0	0	294	11796	215	26115	79	.	.	.	.	3	0,6328,11720	93,46,76
chr3:141562110-141586277	chr3	141586277	141562110	2	0	2	296	24167	1098	11096	8386	.	.	.	.	7	0,1054,6633,8131,14372,14953,24007	298,194,140,98,104,104,160
chr5:72579368-72611849	chr5	72611849	72579368	2	1	0	296	32481	595	49813	17342	.	.	.	.	3	0,13209,32280	185,209,201
chr5:89232501-89304461	chr5	89304461	89232501	2	1	4	296	71960	1179	475	11991	.	.	.	.	8	0,37759,44996,47728,48514,51003,64657,71688	77,159,89,156,115,176,135,272
chr6:140489446-140501796	chr6	140501796	140489446	2	0	2	297	12350	1137	6696	733	.	.	.	.	4	0,7040,8994,12230	468,464,85,120
chr9:32081386-32119561	chr9	32119561	32081386	2	0	3	297	38175	605	16965	30996	.	.	.	.	6	0,11751,16238,17543,19893,38093	87,139,94,124,79,82
chr9:71612430-71633364	chr9	71633364	71612430	1	2	0	296	20934	2411	48895	11248	.	.	.	.	7	0,10174,11259,12247,16447,18385,19329	213,137,150,103,107,96,1605
chr12:51792315-51792876	chr12	51792876	51792315	0	0	2	294.25	561	561	.	.	.	.	.	.	1	0	561
chr13:59970895-59971306	chr13	59971306	59970895	2	2	1	297	411	411	970	.	.	.	.	.	1	0	411
chr14:73601982-73605867	chr14	73605867	73601982	2	1	2	297	3885	600	1377	16236	.	.	.	.	4	0,1209,1778,3756	151,112,208,129
chr15:101096665-101100026	chr15	101100026	101096665	2	1	2	297	3361	399	3726	792	.	.	.	.	2	0,3193	231,168
chr16:10961880-10962130	chr16	10962130	10961880	0	0	0	292	250	250	.	.	10959636	10963043	2	2	1	0	250
chr16:11532778-11556297	chr16	11556297	11532778	2	2	0	296	23519	281	54286	16763	.	.	.	.	2	0,23379	141,140
chr16:33054793-33056778	chr16	33056778	33054793	2	0	2	297	1985	337	5274	5327	.	.	.	.	2	0,1831	183,154
chr17:34599968-34600524	chr17	34600524	34599968	2	1	2	296	556	450	1146	555	.	.	.	.	2	0,355	249,201
chr17:85344598-85359505	chr17	85359505	85344598	2	0	1	297	14907	569	4256	7638	.	.	.	.	4	0,9468,11676,14711	126,121,126,196
chr19:28261052-28276346	chr19	28276346	28261052	2	0	1	296.5	15294	345	19607	18307	.	.	.	.	2	0,15125	176,169
chr2:179679176-179680642	chr2	179680642	179679176	2	2	2	298	1466	369	382	503	.	.	.	.	3	0,681,1341	120,124,125
chr2:18137762-18151683	chr2	18151683	18137762	2	0	0	296	13921	354	6721	12583	.	.	.	.	4	0,2660,6316,13825	128,60,70,96
chr3:72807751-72822024	chr3	72822024	72807751	2	1	3	298	14273	1144	5149	2472	.	.	.	.	11	0,3187,3842,3981,6663,8548,8749,9947,11424,12771,14156	89,126,58,86,150,118,36,135,140,89,117
chr4:84309126-84332585	chr4	84332585	84309126	2	1	5	296	23459	339	97226	41749	.	.	.	.	2	0,23356	236,103
chr5:89528172-89537469	chr5	89537469	89528172	2	1	1	292	9297	227	2810	23632	.	.	.	.	3	0,6864,9170	36,64,127
chr6:38044672-38055893	chr6	38055893	38044672	2	2	1	297	11221	759	1114	3072	.	.	.	.	5	0,4111,6384,8948,11008	94,159,141,152,213
chr7:141278954-141279974	chr7	141279974	141278954	0	0	5	299	1020	403	.	.	.	.	.	.	4	0,424,610,854	31,95,111,166
chr7:86936381-86946747	chr7	86946747	86936381	2	1	2	296	10366	307	39589	7298	86896792	86954045	1	1	3	0,8610,10281	110,112,85
chr9:22479001-22490889	chr9	22490889	22479001	2	2	0	298	11888	576	53611	49348	.	.	.	.	4	0,7405,10931,11758	175,86,185,130
chr1:118470832-118479886	chr1	118479886	118470832	2	0	2	297	9054	699	1403	2930	.	.	.	.	5	0,2290,4762,7984,8910	245,65,165,80,144
chr11:54800498-54801176	chr11	54801176	54800498	1	1	0	295	678	678	.	.	.	.	.	.	1	0	678
chr1:172602517-172604337	chr1	172604337	172602517	2	1	5	295.5	1820	447	76749	4799	172525768	.	1	1	2	0,1536	163,284
chr1:189885613-189894510	chr1	189894510	189885613	2	1	2	296	8897	1792	6269	6849	.	.	.	.	3	0,7105,8752	108,1539,145
chr1:20140602-20188171	chr1	20188171	20140602	1	2	3	297	47569	1636	3625	24550	.	.	.	.	6	0,3078,10807,32836,34163,46551	123,160,109,89,137,1018
chr1:20268242-20358485	chr1	20358485	20268242	2	0	2	297	90243	2054	355	22263	.	.	.	.	10	0,1323,2501,11142,13818,22020,24840,41282,77500,90177	158,170,877,154,156,89,115,139,130,66
chr1:20444080-20447724	chr1	20447724	20444080	1	2	1	296	3644	315	9624	3902	.	.	.	.	3	0,855,3518	131,58,126
chr1:20444080-20451818	chr1	20451818	20444080	2	4	2	297	7738	508	9624	9870	.	.	.	.	4	0,855,3518,7546	131,58,127,192
chr12:53115890-53119294	chr12	53119294	53115890	2	0	2	297	3404	369	43265	32003	.	.	.	.	2	0,3182	147,222
chr13:4557680-4564427	chr13	4564427	4557680	1	2	2	297	6747	766	17408	8802	.	.	.	.	6	0,486,2426,3524,4904,6579	166,111,124,79,118,168
chr15:57110835-57118651	chr15	57118651	57110835	2	0	4	297	7816	736	2412	1219	.	.	.	.	5	0,2120,3423,6753,7647	109,216,117,125,169
chr17:40157480-40157753	chr17	40157753	40157480	0	0	1	289.5	273	273	.	.	.	.	.	.	1	0	273
chr18:5627139-5641518	chr18	5641518	5627139	2	0	2	295	14379	830	35171	222	5591968	5705042	1	1	4	0,696,6064,14242	484,54,155,137
chr19:23040704-23041807	chr19	23041807	23040704	1	3	2	298	1103	307	1260	11313	23029070	23053120	2	2	3	0,209,1016	99,121,87
chr19:28261052-28294813	chr19	28294813	28261052	2	0	1	296.5	33761	506	19607	36792	.	.	.	.	3	0,15125,33601	176,170,160
chr2:113194181-113196174	chr2	113196174	113194181	2	1	3	296	1993	1993	36004	.	.	.	.	.	1	0	1993
chr2:32523784-32524059	chr2	32524059	32523784	0	0	5	296	275	275	.	.	32523692	32524228	1	1	1	0	275
chr3:116142103-116192844	chr3	116192844	116142103	1	2	0	297	50741	351	15571	399	.	.	.	.	5	0,2751,18172,44367,50696	63,68,81,94,45
chr3:129506603-129510427	chr3	129510427	129506603	2	0	3	297	3824	254	1477	1145	.	.	.	.	2	0,3675	105,149
chr5:18016179-18040669	chr5	18040669	18016179	2	0	5	298	24490	992	12882	219	.	.	.	.	8	0,1831,2931,3491,9258,17593,18274,24436	47,93,181,149,162,211,95,54
chr5:67154463-67159992	chr5	67159992	67154463	2	1	0	297	5529	918	3941	13815	.	.	.	.	4	0,1526,1859,5307	127,159,410,222
chr5:76689898-76693978	chr5	76693978	76689898	2	0	0	296	4080	716	1283	3320	.	.	.	.	5	0,1403,1826,3202,4026	188,229,134,111,54
chr5:89270261-89327703	chr5	89327703	89270261	2	0	0	298	57442	1366	37683	17804	.	.	.	.	9	0,7236,9968,10754,13243,26897,33928,48348,57250	158,89,156,115,176,135,273,72,192
chr5:8959102-8960743	chr5	8960743	8959102	2	0	2	297	1641	297	1702	4212	.	.	.	.	2	0,1516	172,125
chr6:128466983-128468169	chr6	128468169	128466983	0	0	3	299	1186	274	160	.	.	.	.	.	3	0,502,1144	74,158,42
chr8:68573400-68574280	chr8	68574280	68573400	2	0	2	296	880	880	119922	40937	.	.	.	.	1	0	880
chr9:66937025-66938310	chr9	66938310	66937025	0	0	2	296	1285	1285	.	.	.	.	.	.	1	0	1285
chr9:77072047-77138236	chr9	77138236	77072047	2	0	3	297	66189	1977	26208	8437	77009676	77146673	2	2	8	0,9193,16586,25558,25741,25906,52211,64719	129,46,46,61,85,67,73,1470
chr10:102972968-102982154	chr10	102982154	102972968	2	1	2	298.5	9186	496	65906	10043	.	.	.	.	5	0,7374,7693,8299,9096	102,84,97,123,90
chr10:108085296-108096897	chr10	108096897	108085296	2	0	2	296	11601	1052	365	208	.	.	.	.	7	0,1478,2404,3321,3889,10320,11400	216,96,106,169,172,92,201
chr11:106229980-106236555	chr11	106236555	106229980	2	1	1	296	6575	1128	1920	2027	.	.	.	.	6	0,2267,3156,4737,5059,6260	239,155,211,143,65,315
chr1:118475595-118479886	chr1	118479886	118475595	2	2	2	296.75	4291	388	206	3128	.	.	.	.	3	0,3221,4147	164,80,144
chr1:20417435-20451818	chr1	20451818	20417435	2	4	0	296.25	34383	1247	35000	9870	.	.	.	.	9	0,3201,11628,13774,16907,26644,27500,30163,34191	247,134,136,107,114,132,58,127,192
chr1:20573166-20610668	chr1	20610668	20573166	2	1	3	297	37502	2654	24383	6824	.	.	.	.	8	0,5950,17211,19721,30900,31593,34330,37371	151,221,145,1603,69,197,137,131
chr1:20590378-20594489	chr1	20594489	20590378	2	2	1	296.5	4111	1746	11041	9577	.	.	.	.	2	0,2509	144,1602
chr1:20590378-20610668	chr1	20610668	20590378	2	1	1	297.75	20290	2281	11041	6824	.	.	.	.	6	0,2509,13688,14381,17118,20159	144,1603,69,197,137,131
chr12:111760083-111762112	chr12	111762112	111760083	2	0	1	297	2029	1393	4162	4665	111755921	111772441	1	1	2	0,687	51,1342
chr15:9037144-9043933	chr15	9043933	9037144	2	1	1	297	6789	336	1491	11830	.	.	.	.	3	0,4614,6704	143,108,85
chr16:10961865-10962129	chr16	10962129	10961865	0	0	0	292.5	264	264	.	.	10959636	10963043	2	2	1	0	264
chr16:13337049-13337639	chr16	13337639	13337049	2	5	1	297	590	466	2697	538	.	.	.	.	2	0,462	338,128
chr16:55268953-55274429	chr16	55274429	55268953	2	0	1	295	5476	384	16927	20040	55241473	55316404	2	2	3	0,1752,5362	166,104,114
chr18:32557873-32565478	chr18	32565478	32557873	2	0	3	298.5	7605	362	1533	1759	.	.	.	.	3	0,7162,7503	148,112,102
chr19:40148999-40156067	chr19	40156067	40148999	2	1	2	297	7068	667	3690	12737	.	.	.	.	4	0,3796,4772,6907	188,143,175,161
chr19:4911468-4914111	chr19	4914111	4911468	0	0	5	298	2643	869	.	.	.	.	.	.	7	0,144,729,883,1694,1969,2530	64,160,67,148,181,136,113
chr19:53801679-53806451	chr19	53806451	53801679	2	0	0	297	4772	1347	19801	2802	.	.	.	.	4	0,2267,3897,4674	1093,63,93,98
chr2:125011333-125032265	chr2	125032265	125011333	2	2	3	297.75	20932	1226	2644	3779	.	.	.	.	10	0,1243,1759,4175,8645,15306,16797,17211,18753,20776	140,112,113,129,86,153,109,125,103,156
chr2:152755365-152761373	chr2	152761373	152755365	2	0	0	297	6008	953	687	625	.	.	.	.	7	0,1684,2211,3888,4079,5703,5879	296,107,95,111,143,72,129
chr2:26875435-26877121	chr2	26877121	26875435	2	1	2	297.75	1686	398	1259	1229	.	.	.	.	3	0,1102,1565	127,150,121
chr2:76673720-76679415	chr2	76679415	76673720	2	0	2	296	5695	782	527	185	76662219	76680913	2	2	7	0,828,4011,4348,4902,5182,5440	117,76,85,85,79,85,255
chr2:76677732-76682108	chr2	76682108	76677732	2	0	2	297.5	4376	455	191	292	76649161	76736597	2	2	4	0,336,3181,4166	84,85,76,210
chr2:76684494-76686710	chr2	76686710	76684494	2	0	2	297.5	2216	253	221	436	76682482	76688247	2	2	3	0,236,2114	69,82,102
chr2:76692456-76692771	chr2	76692771	76692456	1	2	0	296	315	156	602	372	76691854	76693143	2	2	2	0,237	78,78
chr2:76778764-76779280	chr2	76779280	76778764	0	0	1	295.5	516	516	.	.	.	.	.	.	1	0	516
chr2:76853790-76861051	chr2	76861051	76853790	2	0	1	297	7261	635	721	8728	.	.	.	.	4	0,4145,5789,7120	113,185,196,141
chr2:98493272-98497669	chr2	98497669	98493272	0	0	0	284	4397	4030	.	.	.	.	.	.	3	0,4210,4328	3960,1,69
chr4:108940286-108965146	chr4	108965146	108940286	2	0	0	298	24860	656	9939	9945	.	.	.	.	8	0,3237,4305,15413,16831,18026,19407,24791	160,106,92,52,31,49,97,69
chr4:151118314-151125930	chr4	151125930	151118314	1	2	1	297	7616	392	1865	776	.	.	.	.	3	0,4031,7414	140,50,202
chr5:67141180-67143880	chr5	67143880	67141180	2	0	3	296	2700	874	8017	1156	67132006	67150485	1	1	3	0,1595,2373	303,244,327
chr5:90620321-90622486	chr5	90622486	90620321	0	0	1	293	2165	284	318	18	.	.	.	.	2	0,2104	223,61
chr6:122184856-122186065	chr6	122186065	122184856	2	0	0	296	1209	426	12769	9063	.	.	.	.	3	0,262,1012	118,111,197
chr6:5184746-5187004	chr6	5187004	5184746	2	0	2	295.25	2258	297	3180	448	5175824	5193675	2	2	3	0,551,2187	169,57,71
chr7:126049277-126049722	chr7	126049722	126049277	2	4	2	296.75	445	345	1232	2104	.	.	.	.	2	0,319	219,126
chr7:126049301-126049717	chr7	126049717	126049301	0	0	4	299	416	316	.	.	.	.	.	.	2	0,295	195,121
chr7:28735387-28740318	chr7	28740318	28735387	1	3	0	297.75	4931	614	.	2955	.	.	.	.	5	0,2384,4425,4618,4842	206,83,106,130,89
chr7:28735405-28740318	chr7	28740318	28735405	1	2	0	298	4913	596	11635	2955	.	.	.	.	5	0,2366,4407,4600,4824	188,83,106,130,89
chr7:86406146-86412250	chr7	86412250	86406146	2	1	0	296.75	6104	408	10054	5093	.	.	.	.	3	0,4762,5978	94,188,126
chr10:33051765-33076218	chr10	33076218	33051765	2	0	2	299	24453	423	2554	466	.	.	.	.	5	0,8184,10871,20179,24393	60,64,61,178,60
chr1:139521492-139556047	chr1	139556047	139521492	2	0	0	295	34555	909	6565	21933	.	.	.	.	5	0,3801,28300,28849,34381	183,178,178,196,174
chr1:17161522-17162281	chr1	17162281	17161522	2	3	3	296	759	759	75140	5168	.	.	.	.	1	0	759
chr1:20417435-20434455	chr1	20434455	20417435	2	1	0	296	17020	737	35000	9624	.	.	.	.	5	0,3201,11628,13774,16907	247,134,136,107,113
chr13:11774557-11800027	chr13	11800027	11774557	2	2	1	297.5	25470	884	7266	5117	.	.	.	.	6	0,1555,10180,12748,19513,25366	175,210,149,161,85,104
chr13:11784738-11800027	chr13	11800027	11784738	2	2	1	298	15289	498	8416	5117	.	.	.	.	4	0,2567,9332,15185	148,161,85,104
chr1:56987238-57013480	chr1	57013480	56987238	1	2	0	295	26242	489	48961	1185	.	.	.	.	3	0,21573,26159	177,229,83
chr17:35996198-36001072	chr17	36001072	35996198	2	1	2	296	4874	1085	183	947	.	.	.	.	6	0,1838,3232,3479,4360,4687	245,167,153,85,248,187
chr1:74491846-74495379	chr1	74495379	74491846	1	0	1	297	3533	566	2131	3694	.	.	.	.	3	0,1140,3391	167,257,142
chr1:84889917-84907285	chr1	84907285	84889917	2	0	3	296	17368	1401	4766	5148	.	.	.	.	3	0,10657,17090	978,145,278
chr19:40141963-40156067	chr19	40156067	40141963	2	1	2	297	14104	1050	.	12737	.	.	.	.	6	0,3203,7035,10832,11808,13943	239,143,189,143,175,161
chr19:40152796-40156067	chr19	40156067	40152796	2	1	2	297	3271	478	3609	12737	.	.	.	.	3	0,975,3110	142,175,161
chr19:5848064-5848924	chr19	5848924	5848064	2	2	1	296	860	860	143	380	.	.	.	.	1	0	860
chr2:52082083-52082481	chr2	52082481	52082083	0	0	0	296	398	398	.	.	.	.	.	.	1	0	398
chr2:69322099-69326839	chr2	69326839	69322099	2	1	1	298	4740	601	2406	2696	.	.	.	.	4	0,596,3915,4573	178,111,145,167
chr2:69363797-69368405	chr2	69368405	69363797	2	0	1	298	4608	615	5808	10878	.	.	.	.	5	0,1455,2531,4061,4497	120,151,118,115,111
chr4:96204536-96228238	chr4	96228238	96204536	2	1	2	297	23702	632	8850	613	96195686	96233315	2	2	4	0,2910,22788,23552	142,178,162,150
chr5:137433890-137442238	chr5	137442238	137433890	1	0	0	298	8348	1175	1436	1385	.	.	.	.	7	0,694,949,2091,2811,6398,8253	125,166,261,143,207,178,95
chr5:89277498-89327703	chr5	89327703	89277498	2	2	0	297	50205	1207	7079	17804	.	.	.	.	8	0,2731,3517,6006,19660,26691,41111,50013	88,156,115,176,135,273,72,192
chr6:141609304-141618039	chr6	141618039	141609304	2	1	0	296	8735	778	5971	3890	.	.	.	.	4	0,5747,7484,8563	243,166,197,172
chr6:38044672-38059937	chr6	38059937	38044672	2	0	1	299	15265	938	1114	2966	.	.	.	.	7	0,4111,6384,8948,11008,14293,15182	94,159,141,152,214,95,83
chr6:87881070-87882249	chr6	87882249	87881070	2	3	2	299	1179	300	527	2105	.	.	.	.	3	0,727,1110	104,127,69
chr8:60969014-60988825	chr8	60988825	60969014	2	0	1	288	19811	797	8722	4263	60960292	60993088	1	1	8	0,2551,10590,13395,15685,16218,18593,19746	133,76,211,67,84,98,63,65
chr10:33108852-33134136	chr10	33134136	33108852	2	3	2	292.25	25284	309	32633	46896	.	.	.	.	4	0,998,24176,25230	76,73,106,54
chr11:67140124-67140654	chr11	67140654	67140124	0	0	2	296	530	530	.	.	67104167	.	0	0	1	0	530
chr14:121705995-121706255	chr14	121706255	121705995	0	0	3	294.25	260	260	.	.	121703640	121708689	2	2	1	0	260
chr14:20701164-20705403	chr14	20705403	20701164	2	1	4	298	4239	412	33	.	.	.	.	.	3	0,2527,4179	172,180,60
chr14:21793782-21795235	chr14	21795235	21793782	0	0	5	296	1453	1453	.	.	21790346	21796377	2	2	1	0	1453
chr14:40836681-40844606	chr14	40844606	40836681	0	0	5	298	7925	829	394	.	.	.	.	.	5	0,5275,6565,7055,7778	143,220,184,135,147
chr15:88985356-88986119	chr15	88986119	88985356	2	0	3	298	763	471	73	84	.	.	.	.	3	0,208,621	133,196,142
chr16:4998080-4998761	chr16	4998761	4998080	2	0	5	295.5	681	363	1587	1107	.	.	.	.	2	0,453	135,228
chr17:43348486-43376124	chr17	43376124	43348486	2	0	3	296	27638	1414	20502	20102	.	.	.	.	3	0,2099,27372	652,496,266
chr17:86304934-86309035	chr17	86309035	86304934	2	1	1	296	4101	373	8996	2239	.	.	.	.	3	0,2814,3924	42,154,177
chr1:91016356-91036394	chr1	91036394	91016356	2	1	1	299.75	20038	820	1462	1682	.	.	.	.	9	0,2967,4925,11942,12550,14612,16492,18663,19945	78,67,79,37,127,73,172,94,93
chr19:40141975-40156067	chr19	40156067	40141975	2	1	0	297	14092	1038	.	12737	.	.	.	.	6	0,3191,7023,10820,11796,13931	227,143,189,143,175,161
chr19:40145165-40156065	chr19	40156065	40145165	0	0	4	297	10900	810	2963	12739	.	.	.	.	5	0,3833,7630,8606,10741	144,189,143,175,159
chr2:13386569-13463938	chr2	13463938	13386569	2	0	1	297	77369	2945	19395	6687	.	.	.	.	17	0,2111,7080,22207,42913,45193,46078,46849,49056,58656,62496,63162,64209,65187,73590,74846,77187	170,176,183,152,189,158,183,162,191,132,218,167,180,146,192,164,182
chr2:76683949-76684811	chr2	76684811	76683949	2	0	4	300	862	314	366	1797	76682482	76688247	2	2	4	0,245,544,781	84,79,70,81
chr2:76688248-76724767	chr2	76724767	76688248	2	0	2	297	36519	11489	213	200	76649161	76736597	2	2	49	0,4445,4895,5369,6367,7318,9253,9517,9978,10103,10382,12446,12805,13171,13800,14776,15162,15806,17786,18547,18977,19998,20363,20769,21153,22078,22470,23159,23653,26005,26441,26847,27220,27592,28023,28403,28820,29202,29901,30981,31399,31804,32189,32560,33002,33407,34599,34994,36237	84,79,61,403,55,76,85,61,28,79,211,262,269,91,185,287,94,289,292,289,289,280,280,280,289,280,283,280,283,289,289,280,280,280,289,280,283,280,283,289,289,280,280,280,289,280,283,280,282
chr3:146316025-146318326	chr3	146318326	146316025	2	0	1	297	2301	416	203	11500	.	.	.	.	3	0,2012,2222	219,118,79
chr5:35998625-36006913	chr5	36006913	35998625	2	1	1	298.5	8288	378	1458	7558	.	.	.	.	4	0,1886,7522,8234	121,100,103,54
chr5:90612033-90616426	chr5	90616426	90612033	0	0	4	300	4393	473	.	.	90611946	90622425	1	1	5	0,678,1699,3169,4306	22,134,99,131,87
chr6:141598169-141603332	chr6	141603332	141598169	2	1	0	296.25	5163	494	797	110	141594357	141609303	1	1	4	0,2862,4345,5064	133,114,148,99
