circID	Cons_coords	seqnames	start	end	width	Ntools	CIRI2	Terrace	circExplorer2	find_circ	starchip
cRNA_2733	chr1:165738857-165740918	chr1	165738857	165740918	2062	1	chr1:165738857-165740918	NA	NA	NA	NA
cRNA_2734	chr1:167282036-167282767	chr1	167282036	167282767	732	2	chr1:167282036-167282767	NA	NA	NA	chr1:167282036-167282767
cRNA_2735	chr1:170963562-170966324	chr1	170963562	170966324	2763	1	chr1:170963562-170966324	NA	NA	NA	NA
cRNA_2736	chr1:181758243-181789484	chr1	181758243	181789484	31242	2	chr1:181758243-181789484	NA	NA	NA	chr1:181758243-181789484
cRNA_2737	chr1:189518833-189519145	chr1	189518833	189519145	313	1	chr1:189518833-189519145	NA	NA	NA	NA
cRNA_2738	chr10:7090319-7104485	chr10	7090319	7104485	14167	1	chr10:7090319-7104485	NA	NA	NA	NA
cRNA_2739	chr10:7674231-7686222	chr10	7674231	7686222	11992	2	chr10:7674231-7686222	NA	NA	NA	chr10:7674231-7686222
cRNA_2740	chr10:10658303-10812322	chr10	10658303	10812322	154020	1	chr10:10658303-10812322	NA	NA	NA	NA
cRNA_2741	chr10:13879945-13942428	chr10	13879945	13942428	62484	1	chr10:13879945-13942428	NA	NA	NA	NA
cRNA_2742	chr10:27298468-27343370	chr10	27298468	27343370	44903	1	chr10:27298468-27343370	NA	NA	NA	NA
cRNA_2743	chr10:33015070-33034274	chr10	33015070	33034274	19205	1	chr10:33015070-33034274	NA	NA	NA	NA
cRNA_2744	chr10:43865090-43868701	chr10	43865090	43868701	3612	1	chr10:43865090-43868701	NA	NA	NA	NA
cRNA_2745	chr10:52420703-52421363	chr10	52420703	52421363	661	1	chr10:52420703-52421363	NA	NA	NA	NA
cRNA_2746	chr10:59002326-59014679	chr10	59002326	59014679	12354	2	chr10:59002326-59014679	NA	NA	NA	chr10:59002326-59014679
cRNA_2747	chr10:59435750-59436515	chr10	59435750	59436515	766	1	chr10:59435750-59436515	NA	NA	NA	NA
cRNA_2748	chr10:62282803-62283552	chr10	62282803	62283552	750	1	chr10:62282803-62283552	NA	NA	NA	NA
cRNA_2749	chr10:62988574-63005209	chr10	62988574	63005209	16636	1	chr10:62988574-63005209	NA	NA	NA	NA
cRNA_2750	chr10:75530549-75535929	chr10	75530549	75535929	5381	1	chr10:75530549-75535929	NA	NA	NA	NA
cRNA_2751	chr10:77466560-77466728	chr10	77466560	77466728	169	1	chr10:77466560-77466728	NA	NA	NA	NA
cRNA_2752	chr10:80601997-80607200	chr10	80601997	80607200	5204	1	chr10:80601997-80607200	NA	NA	NA	NA
cRNA_2753	chr10:93071300-93072825	chr10	93071300	93072825	1526	1	chr10:93071300-93072825	NA	NA	NA	NA
cRNA_2754	chr10:105249078-105249648	chr10	105249078	105249648	571	2	chr10:105249078-105249648	NA	NA	NA	chr10:105249078-105249648
cRNA_2755	chr10:127012441-127013038	chr10	127012441	127013038	598	2	chr10:127012441-127013038	NA	NA	NA	chr10:127012441-127013038
cRNA_2756	chr10:127921496-127921906	chr10	127921496	127921906	411	2	chr10:127921496-127921906	NA	NA	NA	chr10:127921496-127921906
cRNA_2757	chr11:4749861-4756336	chr11	4749861	4756336	6476	1	chr11:4749861-4756336	NA	NA	NA	NA
cRNA_2758	chr11:8468199-8482509	chr11	8468199	8482509	14311	1	chr11:8468199-8482509	NA	NA	NA	NA
cRNA_2759	chr11:30884672-30889621	chr11	30884672	30889621	4950	1	chr11:30884672-30889621	NA	NA	NA	NA
cRNA_2760	chr11:49103522-49106772	chr11	49103522	49106772	3251	2	chr11:49103522-49106772	NA	NA	NA	chr11:49103522-49106772
cRNA_2761	chr11:65085894-65087220	chr11	65085894	65087220	1327	1	chr11:65085894-65087220	NA	NA	NA	NA
cRNA_2762	chr11:65439615-65447968	chr11	65439615	65447968	8354	1	chr11:65439615-65447968	NA	NA	NA	NA
cRNA_2763	chr11:65445855-65447968	chr11	65445855	65447968	2114	2	chr11:65445855-65447968	NA	NA	NA	chr11:65445855-65447968
cRNA_2764	chr11:70791298-70816738	chr11	70791298	70816738	25441	1	chr11:70791298-70816738	NA	NA	NA	NA
cRNA_2765	chr11:80139264-80145688	chr11	80139264	80145688	6425	2	chr11:80139264-80145688	NA	NA	NA	chr11:80139264-80145688
cRNA_2766	chr11:88740252-88741020	chr11	88740252	88741020	769	3	chr11:88740252-88741020	NA	NA	chr11:88740252-88741020	chr11:88740252-88741020
cRNA_2767	chr11:90462548-90485667	chr11	90462548	90485667	23120	2	chr11:90462548-90485667	NA	NA	NA	chr11:90462548-90485667
cRNA_2768	chr11:106001570-106014732	chr11	106001570	106014732	13163	1	chr11:106001570-106014732	NA	NA	NA	NA
cRNA_2769	chr11:110121315-110124668	chr11	110121315	110124668	3354	1	chr11:110121315-110124668	NA	NA	NA	NA
cRNA_2770	chr12:3915985-3923428	chr12	3915985	3923428	7444	2	chr12:3915985-3923428	NA	NA	NA	chr12:3915985-3923428
cRNA_2771	chr12:30023992-30025561	chr12	30023992	30025561	1570	1	chr12:30023992-30025561	NA	NA	NA	NA
cRNA_2772	chr12:31883181-31889853	chr12	31883181	31889853	6673	2	chr12:31883181-31889853	NA	NA	NA	chr12:31883181-31889853
cRNA_2773	chr12:35128899-35132970	chr12	35128899	35132970	4072	1	chr12:35128899-35132970	NA	NA	NA	NA
cRNA_2774	chr12:40413133-40428873	chr12	40413133	40428873	15741	1	chr12:40413133-40428873	NA	NA	NA	NA
cRNA_2775	chr12:40676336-40690444	chr12	40676336	40690444	14109	2	chr12:40676336-40690444	NA	NA	NA	chr12:40676336-40690444
cRNA_2776	chr12:40681521-40699488	chr12	40681521	40699488	17968	2	chr12:40681521-40699488	NA	NA	NA	chr12:40681521-40699488
cRNA_2777	chr12:44329361-44346074	chr12	44329361	44346074	16714	1	chr12:44329361-44346074	NA	NA	NA	NA
cRNA_2778	chr12:44342681-44346074	chr12	44342681	44346074	3394	1	chr12:44342681-44346074	NA	NA	NA	NA
cRNA_2779	chr12:50466636-50475017	chr12	50466636	50475017	8382	1	chr12:50466636-50475017	NA	NA	NA	NA
cRNA_2780	chr12:51694777-51702266	chr12	51694777	51702266	7490	1	chr12:51694777-51702266	NA	NA	NA	NA
cRNA_2781	chr12:55104027-55109894	chr12	55104027	55109894	5868	1	chr12:55104027-55109894	NA	NA	NA	NA
cRNA_2782	chr12:55822804-55842561	chr12	55822804	55842561	19758	1	chr12:55822804-55842561	NA	NA	NA	NA
cRNA_2783	chr12:57350131-57379245	chr12	57350131	57379245	29115	2	chr12:57350131-57379245	NA	NA	NA	chr12:57350131-57379245
cRNA_2784	chr12:69650250-69657600	chr12	69650250	69657600	7351	1	chr12:69650250-69657600	NA	NA	NA	NA
cRNA_2785	chr12:78637308-78684353	chr12	78637308	78684353	47046	2	chr12:78637308-78684353	NA	NA	NA	chr12:78637308-78684353
cRNA_2786	chr12:79310547-79311207	chr12	79310547	79311207	661	1	chr12:79310547-79311207	NA	NA	NA	NA
cRNA_2787	chr12:81993705-82003037	chr12	81993705	82003037	9333	1	chr12:81993705-82003037	NA	NA	NA	NA
cRNA_2788	chr12:86303255-86315835	chr12	86303255	86315835	12581	1	chr12:86303255-86315835	NA	NA	NA	NA
cRNA_2789	chr12:91331134-91336970	chr12	91331134	91336970	5837	2	chr12:91331134-91336970	NA	NA	NA	chr12:91331134-91336970
cRNA_2790	chr12:98625809-98635148	chr12	98625809	98635148	9340	1	chr12:98625809-98635148	NA	NA	NA	NA
cRNA_2791	chr12:100413119-100432569	chr12	100413119	100432569	19451	1	chr12:100413119-100432569	NA	NA	NA	NA
cRNA_2792	chr12:100562074-100585900	chr12	100562074	100585900	23827	1	chr12:100562074-100585900	NA	NA	NA	NA
cRNA_2793	chr12:100620306-100620748	chr12	100620306	100620748	443	2	chr12:100620306-100620748	NA	NA	NA	chr12:100620306-100620748
cRNA_2794	chr12:101899227-101914698	chr12	101899227	101914698	15472	1	chr12:101899227-101914698	NA	NA	NA	NA
cRNA_2795	chr12:110745730-110746324	chr12	110745730	110746324	595	3	chr12:110745730-110746324	NA	NA	chr12:110745730-110746324	chr12:110745730-110746324
cRNA_2796	chr12:116281450-116297876	chr12	116281450	116297876	16427	1	chr12:116281450-116297876	NA	NA	NA	NA
cRNA_2797	chr13:11661379-11664750	chr13	11661379	11664750	3372	1	chr13:11661379-11664750	NA	NA	NA	NA
cRNA_2798	chr13:11705178-11715754	chr13	11705178	11715754	10577	1	chr13:11705178-11715754	NA	NA	NA	NA
cRNA_2799	chr13:38668867-38669912	chr13	38668867	38669912	1046	1	chr13:38668867-38669912	NA	NA	NA	NA
cRNA_2800	chr13:43565887-43578690	chr13	43565887	43578690	12804	2	chr13:43565887-43578690	NA	NA	NA	chr13:43565887-43578690
cRNA_2801	chr13:45106648-45136349	chr13	45106648	45136349	29702	1	chr13:45106648-45136349	NA	NA	NA	NA
cRNA_2802	chr13:45106648-45147214	chr13	45106648	45147214	40567	1	chr13:45106648-45147214	NA	NA	NA	NA
cRNA_2803	chr13:55198554-55217620	chr13	55198554	55217620	19067	1	chr13:55198554-55217620	NA	NA	NA	NA
cRNA_2804	chr13:55203788-55217620	chr13	55203788	55217620	13833	1	chr13:55203788-55217620	NA	NA	NA	NA
cRNA_2805	chr13:59672960-59692265	chr13	59672960	59692265	19306	1	chr13:59672960-59692265	NA	NA	NA	NA
cRNA_2806	chr13:59970790-59971306	chr13	59970790	59971306	517	3	chr13:59970790-59971306	NA	NA	chr13:59970790-59971306	chr13:59970790-59971306
cRNA_2807	chr13:64343966-64344489	chr13	64343966	64344489	524	3	chr13:64343966-64344489	NA	NA	chr13:64343966-64344489	chr13:64343966-64344489
cRNA_2808	chr13:64391448-64396280	chr13	64391448	64396280	4833	2	chr13:64391448-64396280	NA	NA	NA	chr13:64391448-64396280
cRNA_2809	chr13:74328554-74332892	chr13	74328554	74332892	4339	1	chr13:74328554-74332892	NA	NA	NA	NA
cRNA_2810	chr13:90139192-90140725	chr13	90139192	90140725	1534	1	chr13:90139192-90140725	NA	NA	NA	NA
cRNA_2811	chr13:106959464-106984844	chr13	106959464	106984844	25381	1	chr13:106959464-106984844	NA	NA	NA	NA
cRNA_2812	chr14:21284901-21368251	chr14	21284901	21368251	83351	1	chr14:21284901-21368251	NA	NA	NA	NA
cRNA_2813	chr14:26137358-26149471	chr14	26137358	26149471	12114	1	chr14:26137358-26149471	NA	NA	NA	NA
cRNA_2814	chr14:26139268-26149471	chr14	26139268	26149471	10204	1	chr14:26139268-26149471	NA	NA	NA	NA
cRNA_2815	chr14:47301677-47333631	chr14	47301677	47333631	31955	1	chr14:47301677-47333631	NA	NA	NA	NA
cRNA_2816	chr14:49273456-49276840	chr14	49273456	49276840	3385	1	chr14:49273456-49276840	NA	NA	NA	NA
cRNA_2817	chr14:55187302-55187635	chr14	55187302	55187635	334	1	chr14:55187302-55187635	NA	NA	NA	NA
cRNA_2818	chr14:55190411-55219768	chr14	55190411	55219768	29358	1	chr14:55190411-55219768	NA	NA	NA	NA
cRNA_2819	chr14:57523822-57550586	chr14	57523822	57550586	26765	1	chr14:57523822-57550586	NA	NA	NA	NA
cRNA_2820	chr14:65134099-65134575	chr14	65134099	65134575	477	2	chr14:65134099-65134575	NA	NA	NA	chr14:65134099-65134575
cRNA_2821	chr14:70472589-70504955	chr14	70472589	70504955	32367	1	chr14:70472589-70504955	NA	NA	NA	NA
cRNA_2822	chr14:72889456-72921211	chr14	72889456	72921211	31756	2	chr14:72889456-72921211	NA	NA	NA	chr14:72889456-72921211
cRNA_2823	chr14:73499969-73532470	chr14	73499969	73532470	32502	1	chr14:73499969-73532470	NA	NA	NA	NA
cRNA_2824	chr14:73600401-73605867	chr14	73600401	73605867	5467	3	chr14:73600401-73605867	NA	NA	chr14:73600401-73605867	chr14:73600401-73605867
cRNA_2825	chr14:79294087-79302445	chr14	79294087	79302445	8359	1	chr14:79294087-79302445	NA	NA	NA	NA
cRNA_2826	chr14:105525051-105535561	chr14	105525051	105535561	10511	2	chr14:105525051-105535561	NA	NA	NA	chr14:105525051-105535561
cRNA_2827	chr15:3487412-3581167	chr15	3487412	3581167	93756	3	chr15:3487412-3581167	NA	NA	chr15:3487412-3581167	chr15:3487412-3581167
cRNA_2828	chr15:3487412-3581204	chr15	3487412	3581204	93793	2	chr15:3487412-3581204	NA	NA	NA	chr15:3487412-3581204
cRNA_2829	chr15:4076947-4087257	chr15	4076947	4087257	10311	2	chr15:4076947-4087257	NA	NA	NA	chr15:4076947-4087257
cRNA_2830	chr15:7202337-7203041	chr15	7202337	7203041	705	1	chr15:7202337-7203041	NA	NA	NA	NA
cRNA_2831	chr15:40616292-40637542	chr15	40616292	40637542	21251	1	chr15:40616292-40637542	NA	NA	NA	NA
cRNA_2832	chr15:58840688-58844409	chr15	58840688	58844409	3722	1	chr15:58840688-58844409	NA	NA	NA	NA
cRNA_2833	chr15:80768408-80773356	chr15	80768408	80773356	4949	2	chr15:80768408-80773356	NA	NA	NA	chr15:80768408-80773356
cRNA_2834	chr15:80771160-80786216	chr15	80771160	80786216	15057	1	chr15:80771160-80786216	NA	NA	NA	NA
cRNA_2835	chr15:81267181-81276523	chr15	81267181	81276523	9343	1	chr15:81267181-81276523	NA	NA	NA	NA
cRNA_2836	chr15:98638218-98640710	chr15	98638218	98640710	2493	2	chr15:98638218-98640710	NA	NA	NA	chr15:98638218-98640710
cRNA_2837	chr16:5773351-5774727	chr16	5773351	5774727	1377	2	chr16:5773351-5774727	NA	NA	NA	chr16:5773351-5774727
cRNA_2838	chr16:7170796-7193833	chr16	7170796	7193833	23038	1	chr16:7170796-7193833	NA	NA	NA	NA
cRNA_2839	chr16:7170796-7209904	chr16	7170796	7209904	39109	2	chr16:7170796-7209904	NA	NA	NA	chr16:7170796-7209904
cRNA_2840	chr16:17191214-17207321	chr16	17191214	17207321	16108	1	chr16:17191214-17207321	NA	NA	NA	NA
cRNA_2841	chr16:19920742-19926393	chr16	19920742	19926393	5652	1	chr16:19920742-19926393	NA	NA	NA	NA
cRNA_2842	chr16:19925413-19939048	chr16	19925413	19939048	13636	1	chr16:19925413-19939048	NA	NA	NA	NA
cRNA_2843	chr16:24261166-24275692	chr16	24261166	24275692	14527	2	chr16:24261166-24275692	NA	NA	NA	chr16:24261166-24275692
cRNA_2844	chr16:38040334-38049138	chr16	38040334	38049138	8805	2	chr16:38040334-38049138	NA	NA	NA	chr16:38040334-38049138
cRNA_2845	chr16:45598076-45609480	chr16	45598076	45609480	11405	1	chr16:45598076-45609480	NA	NA	NA	NA
cRNA_2846	chr16:57001855-57007043	chr16	57001855	57007043	5189	2	chr16:57001855-57007043	NA	NA	NA	chr16:57001855-57007043
cRNA_2847	chr16:58305126-58314224	chr16	58305126	58314224	9099	1	chr16:58305126-58314224	NA	NA	NA	NA
cRNA_2848	chr16:77391510-77393847	chr16	77391510	77393847	2338	2	chr16:77391510-77393847	NA	NA	NA	chr16:77391510-77393847
cRNA_2849	chr17:6187486-6235573	chr17	6187486	6235573	48088	3	chr17:6187486-6235573	NA	NA	chr17:6187486-6235573	chr17:6187486-6235573
cRNA_2850	chr17:10492876-10501910	chr17	10492876	10501910	9035	2	chr17:10492876-10501910	NA	NA	NA	chr17:10492876-10501910
cRNA_2851	chr17:24306978-24326245	chr17	24306978	24326245	19268	1	chr17:24306978-24326245	NA	NA	NA	NA
cRNA_2852	chr17:28935335-28947949	chr17	28935335	28947949	12615	2	chr17:28935335-28947949	NA	NA	NA	chr17:28935335-28947949
cRNA_2853	chr17:32992479-32996501	chr17	32992479	32996501	4023	3	chr17:32992479-32996501	NA	NA	chr17:32992479-32996501	chr17:32992479-32996501
cRNA_2854	chr17:40156024-40156248	chr17	40156024	40156248	225	1	chr17:40156024-40156248	NA	NA	NA	NA
cRNA_2855	chr17:66144679-66145019	chr17	66144679	66145019	341	1	chr17:66144679-66145019	NA	NA	NA	NA
cRNA_2856	chr17:72107794-72117977	chr17	72107794	72117977	10184	2	chr17:72107794-72117977	NA	NA	NA	chr17:72107794-72117977
cRNA_2857	chr17:78545171-78588795	chr17	78545171	78588795	43625	1	chr17:78545171-78588795	NA	NA	NA	NA
cRNA_2858	chr17:81735611-81752401	chr17	81735611	81752401	16791	2	chr17:81735611-81752401	NA	NA	NA	chr17:81735611-81752401
cRNA_2859	chr17:86405940-86410428	chr17	86405940	86410428	4489	1	chr17:86405940-86410428	NA	NA	NA	NA
cRNA_2860	chr17:87987228-87990105	chr17	87987228	87990105	2878	2	chr17:87987228-87990105	NA	NA	NA	chr17:87987228-87990105
cRNA_2861	chr18:5633204-5748855	chr18	5633204	5748855	115652	1	chr18:5633204-5748855	NA	NA	NA	NA
cRNA_2862	chr18:5641382-5705243	chr18	5641382	5705243	63862	2	chr18:5641382-5705243	NA	NA	NA	chr18:5641382-5705243
cRNA_2863	chr18:13004135-13031358	chr18	13004135	13031358	27224	1	chr18:13004135-13031358	NA	NA	NA	NA
cRNA_2864	chr18:23716141-23730615	chr18	23716141	23730615	14475	2	chr18:23716141-23730615	NA	NA	NA	chr18:23716141-23730615
cRNA_2865	chr18:25102217-25127616	chr18	25102217	25127616	25400	1	chr18:25102217-25127616	NA	NA	NA	NA
cRNA_2866	chr18:31904723-31905167	chr18	31904723	31905167	445	2	chr18:31904723-31905167	NA	NA	NA	chr18:31904723-31905167
cRNA_2867	chr18:34630387-34631212	chr18	34630387	34631212	826	1	chr18:34630387-34631212	NA	NA	NA	NA
cRNA_2868	chr18:38253170-38276380	chr18	38253170	38276380	23211	3	chr18:38253170-38276380	NA	NA	chr18:38253170-38276380	chr18:38253170-38276380
cRNA_2869	chr18:42065666-42070756	chr18	42065666	42070756	5091	1	chr18:42065666-42070756	NA	NA	NA	NA
cRNA_2870	chr18:65409717-65414166	chr18	65409717	65414166	4450	1	chr18:65409717-65414166	NA	NA	NA	NA
cRNA_2871	chr18:73795729-73811110	chr18	73795729	73811110	15382	1	chr18:73795729-73811110	NA	NA	NA	NA
cRNA_2872	chr18:75186052-75196244	chr18	75186052	75196244	10193	1	chr18:75186052-75196244	NA	NA	NA	NA
cRNA_2873	chr19:5467422-5468279	chr19	5467422	5468279	858	1	chr19:5467422-5468279	NA	NA	NA	NA
cRNA_2874	chr19:6391933-6393206	chr19	6391933	6393206	1274	1	chr19:6391933-6393206	NA	NA	NA	NA
cRNA_2875	chr19:34789678-34818509	chr19	34789678	34818509	28832	3	chr19:34789678-34818509	NA	NA	chr19:34789678-34818509	chr19:34789678-34818509
cRNA_2876	chr19:36411970-36422477	chr19	36411970	36422477	10508	2	chr19:36411970-36422477	NA	NA	NA	chr19:36411970-36422477
cRNA_2877	chr19:37064938-37103788	chr19	37064938	37103788	38851	2	chr19:37064938-37103788	NA	NA	NA	chr19:37064938-37103788
cRNA_2878	chr19:37558831-37562205	chr19	37558831	37562205	3375	2	chr19:37558831-37562205	NA	NA	NA	chr19:37558831-37562205
cRNA_2879	chr19:40325430-40341009	chr19	40325430	40341009	15580	1	chr19:40325430-40341009	NA	NA	NA	NA
cRNA_2880	chr19:40329129-40365460	chr19	40329129	40365460	36332	1	chr19:40329129-40365460	NA	NA	NA	NA
cRNA_2881	chr19:46703628-46708895	chr19	46703628	46708895	5268	1	chr19:46703628-46708895	NA	NA	NA	NA
cRNA_2882	chr19:53801679-53823210	chr19	53801679	53823210	21532	2	chr19:53801679-53823210	NA	NA	NA	chr19:53801679-53823210
cRNA_2883	chr19:53821077-53832275	chr19	53821077	53832275	11199	1	chr19:53821077-53832275	NA	NA	NA	NA
cRNA_2884	chr2:13221581-13246606	chr2	13221581	13246606	25026	2	chr2:13221581-13246606	NA	NA	NA	chr2:13221581-13246606
cRNA_2885	chr2:18127056-18131040	chr2	18127056	18131040	3985	1	chr2:18127056-18131040	NA	NA	NA	NA
cRNA_2886	chr2:18151588-18202808	chr2	18151588	18202808	51221	1	chr2:18151588-18202808	NA	NA	NA	NA
cRNA_2887	chr2:18910086-18912963	chr2	18910086	18912963	2878	2	chr2:18910086-18912963	NA	NA	NA	chr2:18910086-18912963
cRNA_2888	chr2:20864692-20865918	chr2	20864692	20865918	1227	1	chr2:20864692-20865918	NA	NA	chr2:20864692-20865921	NA
cRNA_2889	chr2:25846259-25856960	chr2	25846259	25856960	10702	1	chr2:25846259-25856960	NA	NA	NA	NA
cRNA_2890	chr2:28964586-28969490	chr2	28964586	28969490	4905	1	chr2:28964586-28969490	NA	NA	NA	NA
cRNA_2891	chr2:29783013-29812383	chr2	29783013	29812383	29371	1	chr2:29783013-29812383	NA	NA	NA	NA
cRNA_2892	chr2:30000217-30001344	chr2	30000217	30001344	1128	1	chr2:30000217-30001344	NA	NA	NA	NA
cRNA_2893	chr2:37470685-37537297	chr2	37470685	37537297	66613	2	chr2:37470685-37537297	NA	NA	NA	chr2:37470685-37537297
cRNA_2894	chr2:44642059-44646447	chr2	44642059	44646447	4389	1	chr2:44642059-44646447	NA	NA	NA	NA
cRNA_2895	chr2:48045328-48045904	chr2	48045328	48045904	577	2	chr2:48045328-48045904	NA	NA	NA	chr2:48045328-48045904
cRNA_2896	chr2:50245037-50260981	chr2	50245037	50260981	15945	2	chr2:50245037-50260981	NA	NA	NA	chr2:50245037-50260981
cRNA_2897	chr2:59601476-59602883	chr2	59601476	59602883	1408	1	chr2:59601476-59602883	NA	NA	NA	NA
cRNA_2898	chr2:61443995-61474766	chr2	61443995	61474766	30772	2	chr2:61443995-61474766	NA	NA	NA	chr2:61443995-61474766
cRNA_2899	chr2:68137385-68144947	chr2	68137385	68144947	7563	1	chr2:68137385-68144947	NA	NA	NA	NA
cRNA_2900	chr2:68137385-68189378	chr2	68137385	68189378	51994	1	chr2:68137385-68189378	NA	NA	NA	NA
cRNA_2901	chr2:76633637-76649160	chr2	76633637	76649160	15524	1	chr2:76633637-76649160	NA	NA	NA	NA
cRNA_2902	chr2:76662132-76682481	chr2	76662132	76682481	20350	1	chr2:76662132-76682481	NA	NA	NA	NA
cRNA_2903	chr2:76677732-76682108	chr2	76677732	76682108	4377	2	chr2:76677732-76682108	NA	NA	NA	chr2:76677732-76682108
cRNA_2904	chr2:76677732-76688331	chr2	76677732	76688331	10600	1	chr2:76677732-76688331	NA	NA	NA	NA
cRNA_2905	chr2:76677732-76712183	chr2	76677732	76712183	34452	2	chr2:76677732-76712183	NA	NA	NA	chr2:76677732-76712183
cRNA_2906	chr2:76680914-76688331	chr2	76680914	76688331	7418	1	chr2:76680914-76688331	NA	NA	NA	NA
cRNA_2907	chr2:76688248-76718431	chr2	76688248	76718431	30184	2	chr2:76688248-76718431	NA	NA	NA	chr2:76688248-76718431
cRNA_2908	chr2:76688248-76723521	chr2	76688248	76723521	35274	1	chr2:76688248-76723521	NA	NA	NA	NA
cRNA_2909	chr2:84198891-84207389	chr2	84198891	84207389	8499	2	chr2:84198891-84207389	NA	NA	NA	chr2:84198891-84207389
cRNA_2910	chr2:84900332-84902512	chr2	84900332	84902512	2181	1	chr2:84900332-84902512	NA	NA	NA	NA
cRNA_2911	chr2:91379119-91381103	chr2	91379119	91381103	1985	1	chr2:91379119-91381103	NA	NA	NA	NA
cRNA_2912	chr2:116983473-116995476	chr2	116983473	116995476	12004	1	chr2:116983473-116995476	NA	NA	NA	NA
cRNA_2913	chr2:120216255-120227928	chr2	120216255	120227928	11674	2	chr2:120216255-120227928	NA	NA	NA	chr2:120216255-120227928
cRNA_2914	chr2:135749419-135752164	chr2	135749419	135752164	2746	1	chr2:135749419-135752164	NA	NA	NA	NA
cRNA_2915	chr2:166801943-166806637	chr2	166801943	166806637	4695	1	chr2:166801943-166806637	NA	NA	NA	NA
cRNA_2916	chr2:181273228-181273880	chr2	181273228	181273880	653	1	chr2:181273228-181273880	NA	NA	NA	NA
cRNA_2917	chr3:9535952-9539662	chr3	9535952	9539662	3711	1	chr3:9535952-9539662	NA	NA	NA	NA
cRNA_2918	chr3:51230643-51233456	chr3	51230643	51233456	2814	2	chr3:51230643-51233456	NA	NA	NA	chr3:51230643-51233456
cRNA_2919	chr3:57676461-57703716	chr3	57676461	57703716	27256	1	chr3:57676461-57703716	NA	NA	NA	NA
cRNA_2920	chr3:68997109-69009581	chr3	68997109	69009581	12473	2	chr3:68997109-69009581	NA	NA	NA	chr3:68997109-69009581
cRNA_2921	chr3:84771271-84811386	chr3	84771271	84811386	40116	2	chr3:84771271-84811386	NA	NA	NA	chr3:84771271-84811386
cRNA_2922	chr3:85637566-85648681	chr3	85637566	85648681	11116	2	chr3:85637566-85648681	NA	NA	NA	chr3:85637566-85648681
cRNA_2923	chr3:88065528-88066899	chr3	88065528	88066899	1372	1	chr3:88065528-88066899	NA	NA	NA	NA
cRNA_2924	chr3:88930338-88942788	chr3	88930338	88942788	12451	2	chr3:88930338-88942788	NA	NA	NA	chr3:88930338-88942788
cRNA_2925	chr3:100077252-100078353	chr3	100077252	100078353	1102	1	chr3:100077252-100078353	NA	NA	NA	NA
cRNA_2926	chr3:104556574-104558345	chr3	104556574	104558345	1772	2	chr3:104556574-104558345	NA	NA	NA	chr3:104556574-104558345
cRNA_2927	chr3:105461564-105462643	chr3	105461564	105462643	1080	3	chr3:105461564-105462643	NA	NA	chr3:105461564-105462643	chr3:105461564-105462643
