chrom	start	end	ID	n_reads	strand	n_uniq	uniq_bridges	signal	strandmatch	category	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr6	29586036	29589228	chr6:29586036-29589228	158	-	108	8	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	2	1	2	2	0	1	6	0	4	1	1	1	1	2	1	2	1	2	4	0	0	0	0	0	0	0	5	4	1	0	7	4	7	2	0	0	1	1	8	1	0	1	0	0	3	4	0	8	0	2	0	1	0	0	0	0	1	0	0	0	1	1	2	1	3	3	0	0	2	0	0	0	1	1	0	0	1	0	3	1	0	0	0	0	1	1	3	1	4	1	1	2	1	2	3	1	2	1	2	0	0	1	0	2	2	2	0	4	0	0	0	6
chr6	31116663	31158084	chr6:31116663-31158084	248	-	172	10	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	1	0	3	0	1	2	2	2	0	0	0	1	1	0	2	0	1	0	4	0	0	0	0	0	1	3	7	5	5	1	7	11	3	6	2	5	0	8	5	9	9	10	0	6	5	0	10	1	2	1	0	2	5	1	2	2	1	9	0	0	6	0	3	0	0	0	0	0	0	1	0	4	0	4	2	1	4	6	0	3	1	1	8	5	4	4	2	3	8	0	7	0	0	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	1	0	0
chr6	31395865	31410066	chr6:31395865-31410066	855	+	501	39	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	4	4	4	23	29	11	31	40	28	11	22	10	11	11	16	22	28	18	9	5	2	4	5	2	3	8	4	2	13	9	10	14	14	16	20	8	19	1	6	13	5	15	6	17	8	17	7	2	2	12	6	5	9	3	2	2	4	1	7	8	9	6	11	4	13	9	2	3	6	6	5	13	2	5	0	5	1	1	2	3	4	7	4	0	0	4	0	0	0	2	0	4	0	6	3	5	4	7	0	4	1	5	5	2	1	3	4	3	2	3	9	3	3	3
chr6	35041832	35057161	chr6:35041832-35057161	297	-	218	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	0	0	7	6	3	4	6	0	4	3	2	2	1	4	3	3	1	3	6	3	0	2	1	1	8	5	0	8	2	3	6	7	12	3	2	6	8	6	9	4	5	2	6	2	2	3	0	1	4	2	0	3	1	0	3	6	1	0	0	11	1	1	0	0	1	1	0	4	6	3	2	1	0	0	1	4	1	2	0	0	2	2	0	0	0	0	0	4	2	2	0	8	0	3	1	1	5	6	0	2	3	4	2	4	2	3	0	0	2	0	1	0	2
chr6	35054915	35057161	chr6:35054915-35057161	668	-	448	33	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1	7	0	6	6	2	8	6	1	3	5	0	4	15	10	34	9	8	9	6	3	8	20	6	3	5	8	11	16	9	16	12	19	11	12	2	13	10	14	11	9	11	7	18	8	4	3	6	4	7	7	0	1	6	1	9	4	3	5	4	11	5	3	1	2	2	5	8	2	2	6	0	9	7	4	0	5	1	3	3	5	0	5	3	1	2	10	0	0	4	3	1	10	0	2	1	0	9	10	0	4	1	2	7	7	7	10	4	6	4	0	0	0	5
chr6	37880467	37896425	chr6:37880467-37896425	329	+	216	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	4	0	4	9	4	7	3	5	0	8	1	0	2	6	8	5	11	8	3	3	3	3	3	0	0	3	4	0	4	0	6	0	13	11	4	7	1	14	14	6	2	2	4	4	4	2	2	2	0	2	0	1	2	0	2	1	2	3	0	0	0	3	0	5	0	0	0	0	1	2	0	0	3	2	7	3	0	5	8	8	3	2	1	2	1	4	5	0	1	3	0	0	1	2	3	0	0	3	2	3	3	2	0	2	0	4	6	1	1	2	1	0	2
chr6	37880467	37908435	chr6:37880467-37908435	599	+	404	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	3	7	8	8	9	9	16	1	4	2	7	9	9	15	9	8	7	4	6	9	9	3	3	5	15	1	2	8	5	9	5	7	13	14	3	4	6	9	8	9	8	5	11	9	16	9	7	1	4	11	4	4	1	4	1	0	3	6	0	8	2	2	4	4	5	8	0	5	3	2	0	2	4	5	2	2	5	1	3	1	0	0	3	4	4	5	7	0	1	2	0	3	1	9	6	4	3	11	0	8	5	3	0	3	10	8	4	8	6	6	5	7	2
chr6	38044671	38055893	chr6:38044671-38055893	190	-	135	17	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	7	4	8	17	11	13	5	13	0	6	10	14	10	4	16	6	9	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6	38438409	38447157	chr6:38438409-38447157	468	+	307	25	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	1	10	2	9	6	2	12	7	9	1	7	1	1	5	6	6	5	4	1	9	4	2	5	12	1	4	6	6	8	6	9	4	9	3	2	2	4	7	2	13	1	10	3	1	6	3	0	5	12	6	2	6	1	0	6	0	5	0	8	3	4	25	14	7	7	7	2	6	4	4	0	3	0	2	0	0	0	0	3	5	0	0	0	0	2	2	1	0	0	0	5	3	7	1	2	3	5	1	4	4	4	1	7	7	5	6	4	2	1	2	1	3
chr6	38795164	38796248	chr6:38795164-38796248	272	-	199	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	8	3	0	0	0	0	0	0	1	0	0	2	0	0	11	1	0	8	7	9	5	6	9	3	7	4	0	2	1	0	0	3	2	4	1	4	4	10	14	3	5	2	6	3	4	3	3	5	0	0	0	0	0	0	0	1	0	0	4	0	0	3	2	0	2	0	1	0	1	4	0	0	1	4	1	0	0	0	2	1	2	0	1	3	2	0	0	2	0	0	4	3	0	1	1	6	4	3	1	10	5	5	1	10	3	3	5	2	1	0	2	0	2
chr6	47478101	47479524	chr6:47478101-47479524	402	+	258	12	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	1	4	4	1	6	6	11	0	2	3	3	4	1	12	1	1	9	0	3	1	6	1	1	6	4	3	2	2	6	4	6	5	4	0	4	6	8	3	3	6	11	4	12	6	7	7	4	3	0	5	3	3	11	3	6	3	3	2	3	3	9	10	5	0	3	5	4	8	4	3	0	6	0	4	0	2	2	0	8	2	2	3	1	5	4	0	2	1	5	3	1	4	2	4	3	2	3	0	0	3	3	1	3	0	5	3	5	1	1	2	1	1
chr6	47517610	47554601	chr6:47517610-47554601	693	-	460	21	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	6	8	13	10	6	9	2	2	11	6	2	4	9	2	12	9	5	8	16	9	14	11	9	11	6	11	18	6	7	8	4	4	6	2	8	6	1	18	0	7	4	6	2	9	1	3	1	1	9	3	7	1	5	7	2	2	10	1	1	3	3	7	4	6	2	10	13	1	4	1	15	0	1	1	0	1	3	3	1	4	5	9	0	1	1	0	0	2	2	3	1	0	21	1	16	6	20	21	14	4	16	3	6	11	11	6	13	6	4	3	7	11	1	4
chr6	47528665	47554601	chr6:47528665-47554601	273	-	185	13	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	4	5	2	1	4	3	5	2	1	1	0	2	7	4	3	13	2	2	11	1	5	8	10	5	9	6	9	3	1	4	1	1	3	0	1	2	0	8	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	6	0	1	0	0	1	0	3	0	0	0	8	0	2	0	0	1	0	2	0	0	0	10	0	0	0	0	0	0	0	1	0	0	1	0	6	3	3	3	5	0	7	5	0	7	10	7	7	1	5	4	1	0	4	0
chr6	47553469	47554601	chr6:47553469-47554601	1200	-	773	128	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	2	1	11	6	21	14	12	11	10	7	8	5	13	15	41	129	46	47	24	22	15	22	31	17	12	7	13	10	1	8	7	6	10	9	7	8	6	12	2	14	8	10	7	16	5	8	7	10	4	6	9	4	5	4	5	6	7	7	10	11	5	5	5	8	5	13	8	7	7	5	15	7	2	7	2	3	0	11	1	0	4	3	2	7	1	3	7	0	0	3	5	0	10	3	15	8	9	8	20	3	15	18	6	6	17	25	22	13	13	9	3	6	5	4
chr6	47553496	47554601	chr6:47553496-47554601	328	-	229	11	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1	2	3	3	4	4	7	4	1	7	0	1	4	3	1	8	2	2	0	7	11	2	9	3	4	5	2	7	0	2	2	0	5	2	2	2	2	9	0	2	7	0	0	3	1	0	1	1	5	0	3	1	4	5	5	5	3	4	3	10	0	3	6	0	0	2	2	2	0	10	2	1	1	5	0	0	4	0	0	2	4	3	0	0	1	1	1	0	0	0	0	1	9	1	4	2	10	2	4	0	5	4	4	0	4	2	2	6	5	4	4	2	2	5
chr6	50120698	50140629	chr6:50120698-50140629	471	+	320	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	1	2	0	8	4	5	0	6	11	3	1	10	8	2	4	8	6	7	6	5	7	6	7	0	1	3	1	9	8	6	9	13	6	9	2	5	11	6	8	7	7	13	3	7	5	2	2	2	1	4	2	2	0	1	0	3	3	1	5	1	2	9	10	0	0	7	1	4	5	0	4	0	1	2	2	7	3	1	0	0	2	4	3	7	2	0	1	2	1	7	6	1	5	10	10	6	1	4	6	4	0	0	12	10	2	7	3	3	2	2	4
chr6	52596961	52607334	chr6:52596961-52607334	609	-	436	11	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	2	0	6	6	7	12	14	15	9	0	2	0	3	4	10	0	5	0	5	0	0	14	0	0	10	2	0	8	10	0	9	21	17	7	7	20	7	18	14	11	12	0	10	6	6	7	0	0	0	8	7	4	8	4	11	3	16	3	4	13	0	1	0	0	5	0	5	0	8	0	2	7	7	4	0	5	0	6	4	0	0	5	10	9	11	12	7	17	6	4	8	3	5	9	0	0	6	0	15	5	0	0	1	0	0	5	3	5	6	0	0	3	3
chr6	67054231	67093751	chr6:67054231-67093751	163	+	105	8	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	1	0	7	4	0	3	1	0	5	0	0	0	0	1	0	2	1	1	3	0	0	0	0	0	1	0	0	4	1	7	0	1	4	2	0	1	1	3	0	1	0	4	1	0	1	0	0	6	8	8	5	3	5	2	2	3	10	0	4	6	6	1	2	4	1	1	8	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	1	0	0	4	0	0	2	0	0	0	0	0
chr6	71845563	71848542	chr6:71845563-71848542	256	+	185	12	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	3	0	2	12	4	6	12	4	1	6	2	1	4	1	2	2	6	0	1	1	1	1	0	1	4	2	0	1	6	3	1	7	6	5	1	2	0	2	6	3	3	1	4	2	7	1	1	1	1	2	0	0	2	4	0	3	3	6	0	3	5	5	8	0	7	1	1	0	1	1	9	0	0	0	0	0	0	2	0	0	3	0	6	0	0	0	5	2	2	1	2	1	3	2	0	0	3	1	2	0	0	0	1	0	4	2	3	2	1	0	0	3	1
chr6	83379648	83381806	chr6:83379648-83381806	241	-	178	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	3	5	0	1	0	0	3	6	0	0	0	0	2	2	0	0	1	0	6	3	14	7	4	4	2	5	4	8	1	5	2	5	2	6	3	2	1	6	0	0	0	0	1	1	0	0	2	2	4	1	3	1	0	0	1	0	1	2	0	7	1	1	1	1	0	0	0	0	0	4	3	0	2	4	0	2	0	0	1	2	3	4	0	0	3	0	0	2	2	0	0	2	9	1	2	1	4	5	1	0	7	0	1	6	10	1	3	2	5	2	0	4	0	0
chr6	84126656	84129391	chr6:84126656-84129391	143	+	98	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	2	1	2	3	6	4	4	4	1	0	0	7	3	13	5	0	0	0	0	0	0	2	0	0	0	0	3	1	2	0	1	2	1	1	0	0	2	1	0	0	0	0	0	0	1	0	1	6	4	2	0	0	6	0	0	4	0	2	2	7	2	3	5	2	2	5	2	0	7	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0
chr6	88332464	88335624	chr6:88332464-88335624	481	-	345	18	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	1	0	2	9	7	8	12	14	7	9	4	9	4	8	18	6	13	12	3	3	0	0	3	0	3	0	0	0	0	1	0	5	1	4	6	5	5	0	3	8	3	7	2	5	10	5	2	5	0	4	16	10	2	14	4	9	3	5	5	0	7	15	7	9	5	6	8	2	5	14	2	11	0	4	2	3	2	0	0	0	3	2	0	3	0	4	0	1	1	2	4	2	5	0	2	2	0	2	1	2	1	0	1	0	0	2	2	3	12	1	2	5	2	8
chr6	93731994	93750670	chr6:93731994-93750670	251	-	163	18	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	3	2	5	5	8	5	6	19	9	4	10	1	2	2	5	9	5	11	0	0	0	0	4	7	1	4	1	0	4	2	0	1	2	6	0	0	0	2	0	6	0	3	1	0	0	0	0	0	2	0	3	2	2	0	5	3	0	1	0	4	4	1	5	2	2	1	0	0	0	1	5	2	0	0	0	4	2	0	0	0	2	2	2	0	0	0	1	0	1	0	0	2	0	0	3	2	1	1	3	2	8	0	2	0	2	2	0	2	3	3	1	0	0	0
chr6	98980160	98987018	chr6:98980160-98987018	454	-	319	18	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	4	10	3	6	7	0	7	9	7	3	1	2	3	5	2	4	8	6	7	7	2	4	3	5	0	1	3	4	6	1	4	4	4	4	5	2	2	10	0	0	0	0	4	5	3	0	0	2	3	0	2	1	6	5	2	5	3	1	8	11	1	4	2	4	6	4	4	4	0	4	16	0	5	0	0	4	0	6	0	0	0	5	0	1	7	1	0	3	5	2	1	1	7	3	5	7	12	2	12	7	9	3	8	1	4	7	19	2	6	9	6	2	3	4
chr6	99412176	99433541	chr6:99412176-99433541	237	-	154	8	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	4	4	1	4	0	7	4	0	4	0	2	2	0	1	4	2	3	2	3	0	1	5	0	4	4	0	1	2	0	3	1	3	0	5	1	1	2	6	0	7	7	0	2	2	0	1	0	0	6	1	2	1	1	5	7	0	2	2	1	2	1	2	5	2	7	1	0	0	3	1	1	1	0	2	0	1	3	0	1	5	1	1	0	6	0	1	1	3	1	0	1	0	4	5	0	0	2	1	3	0	3	0	8	5	5	5	1	2	2	1	1	3	0
chr6	108393770	108417648	chr6:108393770-108417648	355	+	224	25	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	1	7	1	0	1	3	5	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	7	22	14	16	20	20	15	6	25	0	14	12	8	12	6	19	5	13	9	8	0	10	6	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	4	1	0	1	0	1	2	0	3	0	8	4	2	6	2	0	3	0	0	4	1	0	2	0	2	0	0	0	0	1	0	2	2	0	0	2	0
chr6	113385865	113386301	chr6:113385865-113386301	413	+	287	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	4	1	2	2	6	4	9	0	9	4	6	3	4	4	4	7	9	6	4	0	1	2	7	7	5	1	2	7	3	1	1	0	2	0	8	1	0	16	0	7	6	2	8	13	1	2	10	2	3	0	4	3	5	2	3	7	0	1	9	7	4	10	1	3	4	6	13	8	2	6	5	7	2	0	4	0	2	0	0	0	0	3	0	1	0	3	0	0	1	1	0	2	9	0	0	4	9	2	4	0	2	3	4	3	4	3	4	5	11	0	6	1	3	1
chr6	115595803	115596041	chr6:115595803-115596041	220	-	158	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	1	0	2	0	1	0	2	3	1	0	1	2	3	2	0	0	0	3	2	0	1	3	1	0	1	0	0	1	4	3	0	0	0	5	3	1	1	0	4	1	4	0	5	3	3	4	0	3	5	4	9	2	4	5	7	5	1	2	1	4	2	7	1	1	5	0	0	3	6	5	8	1	3	1	2	1	1	2	0	1	2	1	0	0	3	3	1	7	2	3	1	0	1	2	0	1	2	2	0	2	3	0	0	0	0	1	1	0	3	2	1	1	0
chr6	115614559	115621603	chr6:115614559-115621603	524	-	353	23	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	3	0	3	16	8	8	12	15	12	6	3	12	3	8	10	4	10	9	3	4	0	3	6	0	1	6	0	5	3	0	3	7	7	5	4	1	7	1	19	8	8	4	1	4	6	8	4	5	3	2	23	10	4	5	6	6	7	5	8	2	9	5	3	6	3	4	4	7	4	6	1	6	7	2	2	3	2	2	2	0	4	1	0	3	1	1	2	3	3	5	8	2	4	5	5	1	5	1	3	0	1	1	3	0	0	8	5	2	0	4	2	3	2	2
chr6	116019831	116020766	chr6:116019831-116020766	294	-	205	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	1	5	0	0	1	0	6	0	2	5	0	3	0	2	2	2	0	1	0	0	3	1	2	0	1	3	0	1	0	1	2	0	3	4	0	0	2	1	0	2	6	1	4	0	6	0	0	4	0	9	4	9	7	3	11	10	3	4	5	7	6	10	4	5	7	9	14	4	2	4	4	0	1	1	5	1	0	0	0	0	4	2	2	2	5	2	0	0	7	0	3	1	4	1	2	2	2	3	0	4	0	0	1	6	4	2	1	2	3	0	0	1	0
chr6	118979537	119034476	chr6:118979537-119034476	164	-	111	17	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	6	2	7	7	9	8	7	17	3	6	5	2	3	7	4	4	6	4	1	2	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	2	0	1	1	1	0	0	2	6	0	4	0	2	1	0	3
chr6	119029561	119034476	chr6:119029561-119034476	595	-	399	33	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	5	10	24	22	11	12	13	19	10	18	16	8	18	24	15	13	37	5	22	15	2	6	13	4	8	0	6	1	3	0	4	4	3	3	2	3	4	0	7	5	5	3	6	2	2	0	0	0	2	0	4	3	0	2	4	3	3	2	3	0	2	3	0	8	3	3	3	3	2	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	6	0	0	5	5	0	5	0	1	8	2	0	3	10	18	0	32	0	8	5	4	8
chr6	119897070	119897989	chr6:119897070-119897989	3104	+	1730	67	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	5	6	62	36	45	39	42	31	25	38	17	10	27	49	38	60	43	22	18	13	8	16	11	16	13	3	8	26	25	34	33	27	36	40	51	44	13	39	36	51	51	30	70	44	26	27	34	6	28	57	49	54	51	49	62	70	41	62	9	51	49	58	48	57	51	53	47	47	69	15	58	19	17	7	8	6	5	8	13	6	4	8	4	14	12	12	13	17	22	8	18	11	21	12	12	6	7	31	6	14	24	6	0	5	10	21	7	16	34	22	4	10	24
chr6	119967052	119969521	chr6:119967052-119969521	165	-	111	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1	3	1	1	4	3	4	5	6	1	4	4	0	0	9	4	0	8	0	0	0	3	0	0	0	1	0	0	1	0	2	7	3	3	2	0	2	0	6	1	0	0	0	3	3	5	0	0	0	0	7	0	5	2	0	3	0	0	1	0	2	3	2	1	6	0	9	3	1	0	1	2	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	0	1	0	0	2	0	0	0
chr6	120358495	120362674	chr6:120358495-120362674	175	+	123	9	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	1	6	3	1	5	4	3	2	1	0	1	1	5	4	1	1	0	0	0	1	0	0	5	1	0	1	1	3	9	1	5	3	6	3	0	2	1	5	8	0	0	1	4	5	5	2	0	1	0	0	1	1	6	5	1	8	0	2	0	5	0	1	2	4	2	1	3	1	1	2	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	5	0	0	0	0	0
chr6	122184855	122186065	chr6:122184855-122186065	139	+	98	11	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	12	6	7	1	0	7	5	0	0	14	5	7	16	8	7	6	6	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6	124789366	127160662	chr6:124789366-127160662	193	-	133	13	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	2	1	0	3	0	0	0	0	0	2	0	0	1	3	0	2	6	8	0	5	0	2	2	0	0	0	0	2	0	0	4	0	4	0	0	0	1	0	3	0	0	0	0	0	2	2	2	1	2	0	7	9	0	8	0	4	2	5	3	0	4	16	5	10	8	11	0	4	5	5	0	8	0	0	0	0	2	0	0	3	2	0	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
chr6	128648640	128648805	chr6:128648640-128648805	226	-	136	41	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	2	5	7	4	3	21	8	2	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	16	0	0	2	2	1	17	41	1	0	4	0	0	0	1	6	1
chr6	131342024	131342292	chr6:131342024-131342292	264	+	178	35	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	2	2	0	0	5	0	2	0	0	2	3	5	0	0	0	1	2	0	2	0	1	0	8	0	1	2	0	0	1	3	1	7	0	2	2	1	0	0	0	1	0	0	1	1	1	0	0	6	3	4	4	14	35	14	8	17	0	9	5	7	7	6	2	9	4	6	7	0	11	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	4	1	3	0	1	5	0	0	0	2	3	1	0	1	0	0	0	0
