Sex	gene_id	gene_name	gene_type	sign(log2FoldChange)	nTissues	signTissues	medianLFC
Male	ENSMUSG00000118087.3	4833438C02Rik	lncRNA	1	1	Liver	0.6895461397863861
Male	ENSMUSG00000118100.3	Gm50340	lncRNA	-1	1	Liver	-1.2724671711946585
Male	ENSMUSG00000118106.2	Gm54639	TEC	1	1	Kidney	0.6004425472139961
Male	ENSMUSG00000118107.2	Gm34455	lncRNA	-1	1	Muscle	-5.019000506533626
Male	ENSMUSG00000118128.2	Gm50331	lncRNA	1	2	Kidney, Liver	1.2491647632493177
Male	ENSMUSG00000118132.2	4833408A19Rik	lncRNA	-1	1	Kidney	-1.4887744724332344
Male	ENSMUSG00000118155.3	Gm50136	lncRNA	-1	1	Liver	-5.107460280382776
Male	ENSMUSG00000118167.2	Gm50216	lncRNA	1	1	Ileon	1.1963423542295286
Male	ENSMUSG00000118206.2	Gm50358	lncRNA	1	2	Kidney, Liver	1.1250947062258874
Male	ENSMUSG00000118221.2	Gm50194	lncRNA	-1	1	Muscle	-1.8716619178707607
Male	ENSMUSG00000118366.2	9130016M20Rik	lncRNA	-1	2	Kidney, Liver	-0.6676751602986017
Male	ENSMUSG00000118383.2	Gm50321	lncRNA	-1	1	Muscle	-0.972477328137652
Male	ENSMUSG00000118383.2	Gm50321	lncRNA	1	1	Kidney	1.5036741459136207
Male	ENSMUSG00000118406.2	Terc	lncRNA	-1	2	Liver, Colon	-1.5723385592272712
Male	ENSMUSG00000118423.2	Lrrc70	transcribed_unitary_pseudogene	1	2	Kidney, Liver	1.0686084383501713
Male	ENSMUSG00000118550.2	Gm52965	lncRNA	1	1	Liver	2.0795872255594805
Male	ENSMUSG00000118555.2	Gm55889	transcribed_processed_pseudogene	1	2	Kidney, Liver	1.7306369326058388
Male	ENSMUSG00000118619.2	Gm53041	unitary_pseudogene	1	1	Muscle	1.466883491009123
Male	ENSMUSG00000118631.3	Gm53019	lncRNA	-1	1	Liver	-3.252695207893791
Male	ENSMUSG00000118642.2	AY036118	pseudogene	1	1	Ileon	1.0230088459450153
Male	ENSMUSG00000118790.1	Gm25939	snRNA	1	1	Kidney	1.3832968950056246
Male	ENSMUSG00000118839.1	Gm25360	snRNA	-1	1	Ileon	-1.155475004975619
Male	ENSMUSG00000118839.1	Gm25360	snRNA	1	1	Kidney	1.3460448393798212
Male	ENSMUSG00000118866.1	Rn7s1	misc_RNA	-1	3	Kidney, Muscle, Liver	-0.7187355563718163
Male	ENSMUSG00000119132.1	Gm24407	snRNA	1	1	Kidney	2.567346968323731
Male	ENSMUSG00000119476.1	Rnu1a1	snRNA	-1	1	Colon	-1.835129452818084
Male	ENSMUSG00000119476.1	Rnu1a1	snRNA	1	2	Kidney, Liver	0.758051153188436
Male	ENSMUSG00000119520.1	Gm24265	snRNA	1	1	Kidney	2.123792327853411
Male	ENSMUSG00000119584.1	Rn18s-rs5	rRNA	-1	1	Heart	-1.0866143336261738
Male	ENSMUSG00000119662.1	Gm22988	snoRNA	1	3	Ileon, Kidney, Liver	0.6230961315338452
Male	ENSMUSG00000119776.1	Gm23849	snRNA	1	2	Kidney, Liver	1.0344184044038256
Male	ENSMUSG00000119895.1	Gm22513	snRNA	1	2	Kidney, Liver	1.4108753191602923
Male	ENSMUSG00000119942.1	ENSMUSG00000119942	lncRNA	1	1	Kidney	0.9509093811853406
Male	ENSMUSG00000119946.1	ENSMUSG00000119946	lncRNA	1	1	Kidney	1.299106157678067
Male	ENSMUSG00000119953.1	ENSMUSG00000119953	lncRNA	1	1	Liver	2.7769020064202863
Male	ENSMUSG00000119954.1	Gm35546	lncRNA	-1	1	Muscle	-2.1372484858376395
Male	ENSMUSG00000119961.1	ENSMUSG00000119961	lncRNA	1	1	Kidney	0.9921453855356116
Male	ENSMUSG00000119973.1	ENSMUSG00000119973	lncRNA	-1	1	Liver	-2.1346268833682407
Male	ENSMUSG00000119985.1	ENSMUSG00000119985	lncRNA	1	2	Kidney, Muscle	1.0467761135153077
Male	ENSMUSG00000119986.1	ENSMUSG00000119986	lncRNA	1	3	Kidney, Muscle, Liver	1.3765922767421903
Male	ENSMUSG00000119987.1	ENSMUSG00000119987	lncRNA	1	1	Liver	0.922871542154712
Male	ENSMUSG00000119988.1	ENSMUSG00000119988	lncRNA	1	1	Liver	1.0029075727186942
Male	ENSMUSG00000119989.1	Gm39213	lncRNA	1	1	Kidney	0.9179858041475248
Male	ENSMUSG00000119990.1	ENSMUSG00000119990	lncRNA	1	3	Ileon, Kidney, Muscle	1.641998613704924
Male	ENSMUSG00000119992.1	ENSMUSG00000119992	lncRNA	1	1	Muscle	1.965047868972704
Male	ENSMUSG00000119994.1	ENSMUSG00000119994	lncRNA	-1	1	Liver	-0.7080667428029164
Male	ENSMUSG00000119994.1	ENSMUSG00000119994	lncRNA	1	1	Kidney	0.8229715789410468
Male	ENSMUSG00000119996.1	ENSMUSG00000119996	lncRNA	1	1	Kidney	0.7824525181479327
Male	ENSMUSG00000120003.1	ENSMUSG00000120003	lncRNA	1	1	Muscle	0.7652453846984362
Male	ENSMUSG00000120006.1	ENSMUSG00000120006	lncRNA	1	2	Kidney, Muscle	0.8246514381406908
Male	ENSMUSG00000120010.1	ENSMUSG00000120010	lncRNA	1	1	Kidney	0.7411994983140212
Male	ENSMUSG00000120011.1	ENSMUSG00000120011	lncRNA	-1	1	Muscle	-1.2177787488384837
Male	ENSMUSG00000120013.1	ENSMUSG00000120013	lncRNA	1	2	Kidney, Muscle	1.0506047183599088
Male	ENSMUSG00000120016.1	ENSMUSG00000120016	lncRNA	-1	1	Muscle	-1.080444554252453
Male	ENSMUSG00000120016.1	ENSMUSG00000120016	lncRNA	1	1	Kidney	1.194865279571735
Male	ENSMUSG00000120022.1	ENSMUSG00000120022	lncRNA	1	2	Ileon, Liver	0.8825884800652386
Male	ENSMUSG00000120025.1	ENSMUSG00000120025	lncRNA	-1	1	Muscle	-1.622197874917171
Male	ENSMUSG00000120026.1	ENSMUSG00000120026	lncRNA	1	2	Kidney, Liver	1.0676854185933322
Male	ENSMUSG00000120029.1	ENSMUSG00000120029	lncRNA	1	4	Kidney, Muscle, Liver, Heart	1.0460076414027193
Male	ENSMUSG00000120031.1	ENSMUSG00000120031	lncRNA	-1	1	Liver	-5.217168233902845
Male	ENSMUSG00000120035.1	ENSMUSG00000120035	lncRNA	1	2	Kidney, Liver	1.3133793071123527
Male	ENSMUSG00000120046.1	Gm33318	lncRNA	-1	2	Kidney, Liver	-0.8696322894626749
Male	ENSMUSG00000120047.1	ENSMUSG00000120047	lncRNA	-1	1	Muscle	-1.8499085515555829
Male	ENSMUSG00000120048.1	ENSMUSG00000120048	lncRNA	1	2	Kidney, Liver	1.3906200197907506
Male	ENSMUSG00000120049.1	ENSMUSG00000120049	lncRNA	1	1	Kidney	0.9437433523653576
Male	ENSMUSG00000120053.1	ENSMUSG00000120053	lncRNA	1	1	Muscle	0.974718291705036
Male	ENSMUSG00000120054.1	ENSMUSG00000120054	lncRNA	-1	1	Kidney	-1.4075518561297795
Male	ENSMUSG00000120058.1	ENSMUSG00000120058	lncRNA	-1	1	Heart	-1.0612402685427738
Male	ENSMUSG00000120060.1	ENSMUSG00000120060	lncRNA	1	1	Kidney	1.2991404655007004
Male	ENSMUSG00000120062.1	ENSMUSG00000120062	lncRNA	1	2	Kidney, Muscle	0.8570563026097393
Male	ENSMUSG00000120069.1	A330032P22Rik	lncRNA	1	1	Kidney	1.396191159990571
Male	ENSMUSG00000120071.1	ENSMUSG00000120071	lncRNA	1	1	Kidney	1.6213961658574043
Male	ENSMUSG00000120073.1	ENSMUSG00000120073	lncRNA	1	1	Muscle	1.1581935291699974
Male	ENSMUSG00000120079.1	ENSMUSG00000120079	lncRNA	1	1	Kidney	0.45916210008650854
Male	ENSMUSG00000120081.1	ENSMUSG00000120081	lncRNA	-1	2	Muscle, Liver	-0.6500732621365489
Male	ENSMUSG00000120084.1	ENSMUSG00000120084	lncRNA	1	2	Kidney, Liver	1.668184524099189
Male	ENSMUSG00000120092.1	ENSMUSG00000120092	lncRNA	1	1	Muscle	0.9338284052854152
Male	ENSMUSG00000120097.1	ENSMUSG00000120097	lncRNA	-1	1	Liver	-1.3706543718790087
Male	ENSMUSG00000120100.1	ENSMUSG00000120100	lncRNA	1	1	Muscle	0.8386828791978373
Male	ENSMUSG00000120104.1	ENSMUSG00000120104	lncRNA	-1	1	Kidney	-0.7915178492306275
Male	ENSMUSG00000120111.1	ENSMUSG00000120111	lncRNA	1	1	Kidney	1.7524185009005395
Male	ENSMUSG00000120113.1	ENSMUSG00000120113	lncRNA	1	3	Kidney, Muscle, Liver	0.7144173016378371
Male	ENSMUSG00000120117.1	ENSMUSG00000120117	lncRNA	1	2	Kidney, Muscle	0.8952143697403342
Male	ENSMUSG00000120118.1	Gm34267	lncRNA	-1	1	Muscle	-1.171289887966496
Male	ENSMUSG00000120126.1	ENSMUSG00000120126	lncRNA	1	1	Heart	1.8056041860389072
Male	ENSMUSG00000120135.1	ENSMUSG00000120135	lncRNA	1	1	Kidney	0.7912861365499289
Male	ENSMUSG00000120138.1	ENSMUSG00000120138	lncRNA	1	1	Kidney	1.0458111277816298
Male	ENSMUSG00000120144.1	ENSMUSG00000120144	lncRNA	-1	1	Kidney	-0.34705629663947846
Male	ENSMUSG00000120146.1	ENSMUSG00000120146	lncRNA	1	1	Kidney	1.9746983027515683
Male	ENSMUSG00000120153.1	ENSMUSG00000120153	lncRNA	1	1	Kidney	2.3333177344532468
Male	ENSMUSG00000120160.1	ENSMUSG00000120160	lncRNA	1	1	Kidney	1.15278028731435
Male	ENSMUSG00000120162.1	ENSMUSG00000120162	lncRNA	1	3	Ileon, Kidney, Colon	0.6763714762620217
Male	ENSMUSG00000120167.1	ENSMUSG00000120167	lncRNA	1	1	Muscle	1.829556288772856
Male	ENSMUSG00000120173.1	ENSMUSG00000120173	lncRNA	-1	1	Liver	-3.2524042750503948
Male	ENSMUSG00000120173.1	ENSMUSG00000120173	lncRNA	1	1	Muscle	2.375248065504172
Male	ENSMUSG00000120176.1	ENSMUSG00000120176	lncRNA	1	1	Muscle	1.5977776263870829
Male	ENSMUSG00000120178.1	ENSMUSG00000120178	lncRNA	-1	1	Muscle	-1.726609888713181
Male	ENSMUSG00000120180.1	ENSMUSG00000120180	lncRNA	1	1	Muscle	2.07101398803112
Male	ENSMUSG00000120183.1	ENSMUSG00000120183	lncRNA	1	1	Kidney	0.4388961113052078
Male	ENSMUSG00000120189.1	ENSMUSG00000120189	lncRNA	1	2	Kidney, Liver	1.03881186869828
Male	ENSMUSG00000120199.1	ENSMUSG00000120199	lncRNA	1	1	Kidney	1.3803132976650272
Male	ENSMUSG00000120200.1	ENSMUSG00000120200	lncRNA	-1	1	Liver	-5.656575876882914
Male	ENSMUSG00000120202.1	ENSMUSG00000120202	lncRNA	1	1	Kidney	0.8776838883256043
Male	ENSMUSG00000120210.1	ENSMUSG00000120210	lncRNA	1	1	Kidney	0.7186918052390725
Male	ENSMUSG00000120219.1	ENSMUSG00000120219	lncRNA	1	1	Muscle	0.8643308871832605
Male	ENSMUSG00000120224.1	2810001A02Rik	lncRNA	1	2	Kidney, Muscle	0.9230155970705357
Male	ENSMUSG00000120226.1	ENSMUSG00000120226	lncRNA	1	1	Heart	3.151638357041123
Male	ENSMUSG00000120227.1	ENSMUSG00000120227	lncRNA	1	1	Kidney	1.466326332388057
Male	ENSMUSG00000120233.1	ENSMUSG00000120233	lncRNA	-1	1	Kidney	-1.3553872242951075
Male	ENSMUSG00000120247.1	ENSMUSG00000120247	lncRNA	1	1	Muscle	2.4847524312188676
Male	ENSMUSG00000120252.1	ENSMUSG00000120252	lncRNA	-1	1	Ileon	-1.8905317263077537
Male	ENSMUSG00000120261.1	ENSMUSG00000120261	lncRNA	-1	1	Muscle	-1.3305562741502377
Male	ENSMUSG00000120265.1	Gm26698	lncRNA	1	1	Kidney	1.2740663942675237
Male	ENSMUSG00000120272.1	ENSMUSG00000120272	lncRNA	1	1	Kidney	1.411686237907278
Male	ENSMUSG00000120286.1	ENSMUSG00000120286	lncRNA	-1	1	Kidney	-0.9301750306129346
Male	ENSMUSG00000120289.1	ENSMUSG00000120289	lncRNA	-1	1	Liver	-0.8882123198731464
Male	ENSMUSG00000120289.1	ENSMUSG00000120289	lncRNA	1	2	Kidney, Muscle	0.8145436065837719
Male	ENSMUSG00000120298.1	ENSMUSG00000120298	lncRNA	1	1	Muscle	0.9646278072576104
Male	ENSMUSG00000120299.1	ENSMUSG00000120299	lncRNA	1	1	Muscle	2.016303299995977
Male	ENSMUSG00000120300.1	ENSMUSG00000120300	lncRNA	1	1	Kidney	1.501248080472793
Male	ENSMUSG00000120308.1	ENSMUSG00000120308	lncRNA	1	1	Liver	0.591413555953411
Male	ENSMUSG00000120312.1	ENSMUSG00000120312	lncRNA	1	4	Kidney, Muscle, Liver, Colon	2.1892425257013572
Male	ENSMUSG00000120313.1	ENSMUSG00000120313	lncRNA	-1	1	Heart	-0.8043491374866573
Male	ENSMUSG00000120314.1	ENSMUSG00000120314	lncRNA	1	1	Liver	1.7380222455774383
Male	ENSMUSG00000120316.1	ENSMUSG00000120316	lncRNA	1	1	Kidney	0.982040136359288
Male	ENSMUSG00000120335.1	A630066F11Rik	lncRNA	1	4	Kidney, Muscle, Liver, Colon	0.7366362505496552
Male	ENSMUSG00000120337.1	ENSMUSG00000120337	lncRNA	1	1	Liver	1.8592444894499984
Male	ENSMUSG00000120338.1	ENSMUSG00000120338	lncRNA	-1	1	Liver	-3.5851269257919567
Male	ENSMUSG00000120338.1	ENSMUSG00000120338	lncRNA	1	1	Kidney	0.5622875087713644
Male	ENSMUSG00000120340.1	A330069E16Rik	lncRNA	1	1	Kidney	0.7660203141579198
Male	ENSMUSG00000120362.1	ENSMUSG00000120362	lncRNA	1	1	Liver	0.7049002685634215
Male	ENSMUSG00000120367.1	ENSMUSG00000120367	lncRNA	1	1	Kidney	0.542363322280055
Male	ENSMUSG00000120369.1	ENSMUSG00000120369	lncRNA	1	2	Kidney, Muscle	0.8801162264428102
Male	ENSMUSG00000120374.1	ENSMUSG00000120374	lncRNA	-1	1	Liver	-1.5420390019309482
Male	ENSMUSG00000120375.1	ENSMUSG00000120375	lncRNA	-1	2	Muscle, Colon	-0.9935773888324383
Male	ENSMUSG00000120379.1	ENSMUSG00000120379	lncRNA	-1	1	Liver	-2.1519317191059506
Male	ENSMUSG00000120382.1	ENSMUSG00000120382	lncRNA	1	3	Kidney, Muscle, Liver	0.8393274146492877
Male	ENSMUSG00000120390.1	ENSMUSG00000120390	lncRNA	-1	2	Ileon, Liver	-0.8293155282224229
Male	ENSMUSG00000120399.1	ENSMUSG00000120399	lncRNA	1	1	Kidney	1.4846114255754426
Male	ENSMUSG00000120400.1	ENSMUSG00000120400	lncRNA	1	1	Kidney	0.5142827255587394
Male	ENSMUSG00000120401.1	ENSMUSG00000120401	lncRNA	1	1	Kidney	1.1175891044049169
Male	ENSMUSG00000120402.1	ENSMUSG00000120402	lncRNA	-1	1	Muscle	-1.6147330827032502
Male	ENSMUSG00000120409.1	ENSMUSG00000120409	lncRNA	1	2	Kidney, Muscle	1.7605757487555413
Male	ENSMUSG00000120414.1	Gm32261	lncRNA	-1	1	Muscle	-0.9449888851253584
Male	ENSMUSG00000120431.1	ENSMUSG00000120431	lncRNA	1	2	Muscle, Liver	1.9893354099594065
Male	ENSMUSG00000120442.1	ENSMUSG00000120442	lncRNA	1	2	Kidney, Liver	0.8322328072702577
Male	ENSMUSG00000120456.1	ENSMUSG00000120456	lncRNA	1	2	Kidney, Muscle	1.5871681039231493
Male	ENSMUSG00000120464.1	ENSMUSG00000120464	lncRNA	-1	1	Kidney	-0.9024309149308484
Male	ENSMUSG00000120472.1	ENSMUSG00000120472	lncRNA	-1	1	Kidney	-1.4121445041032774
Male	ENSMUSG00000120473.1	ENSMUSG00000120473	lncRNA	1	1	Liver	1.6294518664678688
Male	ENSMUSG00000120476.1	ENSMUSG00000120476	lncRNA	-1	2	Ileon, Colon	-1.758590148079985
Male	ENSMUSG00000120485.1	ENSMUSG00000120485	lncRNA	1	1	Colon	1.7571247622396178
Male	ENSMUSG00000120507.1	ENSMUSG00000120507	lncRNA	-1	1	Muscle	-0.6721488589513389
Male	ENSMUSG00000120512.1	ENSMUSG00000120512	lncRNA	-1	1	Muscle	-0.8463245447995891
Male	ENSMUSG00000120514.1	ENSMUSG00000120514	lncRNA	1	1	Kidney	1.960362894915844
Male	ENSMUSG00000120539.1	ENSMUSG00000120539	lncRNA	1	1	Muscle	1.069850017010482
Male	ENSMUSG00000120552.1	ENSMUSG00000120552	lncRNA	-1	1	Muscle	-2.205319482608143
Male	ENSMUSG00000120574.1	ENSMUSG00000120574	lncRNA	1	2	Kidney, Liver	2.045258962402142
Male	ENSMUSG00000120577.1	ENSMUSG00000120577	lncRNA	1	1	Liver	0.6813083529736778
Male	ENSMUSG00000120594.1	ENSMUSG00000120594	lncRNA	1	3	Kidney, Muscle, Liver	1.045854191791833
Male	ENSMUSG00000120607.1	ENSMUSG00000120607	lncRNA	1	1	Liver	2.51810215226567
Male	ENSMUSG00000120623.1	ENSMUSG00000120623	lncRNA	1	2	Kidney, Liver	1.001762250784311
Male	ENSMUSG00000120625.1	ENSMUSG00000120625	lncRNA	1	3	Kidney, Muscle, Liver	0.8389768590290265
Male	ENSMUSG00000120632.1	ENSMUSG00000120632	lncRNA	1	1	Kidney	1.4391792597035598
Male	ENSMUSG00000120648.1	ENSMUSG00000120648	lncRNA	1	3	Kidney, Muscle, Liver	1.5576381514888986
Male	ENSMUSG00000120660.1	ENSMUSG00000120660	lncRNA	1	1	Kidney	1.1302616339004623
Male	ENSMUSG00000120675.1	ENSMUSG00000120675	lncRNA	1	2	Kidney, Muscle	0.8022701685072329
Male	ENSMUSG00000120681.1	ENSMUSG00000120681	lncRNA	1	1	Muscle	0.9106880790755524
Male	ENSMUSG00000120684.1	ENSMUSG00000120684	lncRNA	1	2	Muscle, Liver	0.9876902196381324
Male	ENSMUSG00000120686.1	ENSMUSG00000120686	lncRNA	1	1	Kidney	1.6144542513982314
Male	ENSMUSG00000120695.1	ENSMUSG00000120695	lncRNA	1	1	Kidney	1.30701335821696
Male	ENSMUSG00000120700.1	ENSMUSG00000120700	lncRNA	1	1	Muscle	3.698699731079424
Male	ENSMUSG00000120717.1	ENSMUSG00000120717	lncRNA	1	3	Kidney, Muscle, Liver	0.8074847608467792
Male	ENSMUSG00000120725.1	ENSMUSG00000120725	lncRNA	1	1	Liver	1.7267933982282642
Male	ENSMUSG00000120732.1	ENSMUSG00000120732	lncRNA	-1	2	Kidney, Liver	-0.7453763028081293
Male	ENSMUSG00000120742.1	ENSMUSG00000120742	lncRNA	1	1	Liver	1.153154541012818
Male	ENSMUSG00000120747.1	ENSMUSG00000120747	lncRNA	1	1	Liver	0.8396336596446714
Male	ENSMUSG00000120754.1	ENSMUSG00000120754	lncRNA	-1	1	Muscle	-2.677271527145895
Male	ENSMUSG00000120757.1	ENSMUSG00000120757	lncRNA	1	1	Muscle	0.995097925388856
Male	ENSMUSG00000120762.1	ENSMUSG00000120762	lncRNA	1	1	Liver	1.5518028083853188
Male	ENSMUSG00000120766.1	ENSMUSG00000120766	lncRNA	1	1	Kidney	0.9255200288383404
Male	ENSMUSG00000120773.1	Gm32113	lncRNA	-1	1	Heart	-3.568400601415616
Male	ENSMUSG00000120776.1	Gm34235	lncRNA	-1	1	Liver	-4.629768137466838
Male	ENSMUSG00000120777.1	ENSMUSG00000120777	lncRNA	1	2	Muscle, Liver	1.159519857918379
Male	ENSMUSG00000120786.1	ENSMUSG00000120786	lncRNA	1	3	Kidney, Muscle, Liver	2.645601208965942
Male	ENSMUSG00000120789.1	ENSMUSG00000120789	lncRNA	-1	2	Kidney, Liver	-0.6470631644072465
Male	ENSMUSG00000120796.1	ENSMUSG00000120796	lncRNA	-1	1	Muscle	-2.7088681014788047
Male	ENSMUSG00000120798.1	ENSMUSG00000120798	lncRNA	-1	1	Muscle	-0.9430874422415628
Male	ENSMUSG00000120803.1	ENSMUSG00000120803	lncRNA	-1	1	Muscle	-0.6954650911664344
Male	ENSMUSG00000120803.1	ENSMUSG00000120803	lncRNA	1	3	Ileon, Kidney, Liver	0.8909609257498441
Male	ENSMUSG00000120809.1	ENSMUSG00000120809	lncRNA	-1	1	Liver	-4.988953770378496
Male	ENSMUSG00000120826.1	ENSMUSG00000120826	lncRNA	1	3	Kidney, Muscle, Liver	0.6386097480697585
Male	ENSMUSG00000120839.1	ENSMUSG00000120839	lncRNA	1	1	Kidney	1.2288335439252962
Male	ENSMUSG00000120841.1	ENSMUSG00000120841	lncRNA	-1	1	Liver	-4.265101976286594
Male	ENSMUSG00000120844.1	ENSMUSG00000120844	lncRNA	1	1	Liver	1.4546812373393985
Male	ENSMUSG00000120850.1	ENSMUSG00000120850	lncRNA	1	2	Kidney, Colon	1.5577787184113348
Male	ENSMUSG00000120863.1	ENSMUSG00000120863	lncRNA	1	1	Liver	0.649238910575407
Male	ENSMUSG00000120866.1	ENSMUSG00000120866	lncRNA	1	1	Kidney	1.4742485081622778
Male	ENSMUSG00000120873.1	ENSMUSG00000120873	lncRNA	1	1	Heart	1.597802864592771
Male	ENSMUSG00000120875.1	ENSMUSG00000120875	lncRNA	1	1	Kidney	1.0526204490302626
Male	ENSMUSG00000120877.1	ENSMUSG00000120877	lncRNA	1	1	Muscle	1.1372471907517456
Male	ENSMUSG00000120878.1	ENSMUSG00000120878	lncRNA	1	1	Muscle	1.2723605426227242
Male	ENSMUSG00000120880.1	ENSMUSG00000120880	lncRNA	1	1	Kidney	1.6062556737943376
Male	ENSMUSG00000120896.1	ENSMUSG00000120896	lncRNA	1	1	Muscle	1.322882126258751
Male	ENSMUSG00000120900.1	ENSMUSG00000120900	lncRNA	1	2	Kidney, Liver	0.7592230714105699
Male	ENSMUSG00000120904.1	ENSMUSG00000120904	lncRNA	-1	1	Liver	-2.6212681408151
Male	ENSMUSG00000120906.1	ENSMUSG00000120906	lncRNA	1	2	Ileon, Liver	2.075733825574802
Male	ENSMUSG00000120907.1	ENSMUSG00000120907	lncRNA	1	1	Muscle	1.3614041264517796
Male	ENSMUSG00000120913.1	ENSMUSG00000120913	lncRNA	1	1	Kidney	1.4998408549172286
Male	ENSMUSG00000120918.1	ENSMUSG00000120918	lncRNA	1	1	Liver	1.8657936223135696
Male	ENSMUSG00000120936.1	ENSMUSG00000120936	lncRNA	-1	1	Muscle	-1.25589122660199
Male	ENSMUSG00000120954.1	ENSMUSG00000120954	lncRNA	1	2	Kidney, Liver	0.8344189529658117
Male	ENSMUSG00000120967.1	ENSMUSG00000120967	lncRNA	-1	1	Liver	-1.5555021768421224
Male	ENSMUSG00000120970.1	ENSMUSG00000120970	lncRNA	1	2	Kidney, Liver	1.0831297019630672
Male	ENSMUSG00000120980.1	ENSMUSG00000120980	lncRNA	1	2	Kidney, Muscle	1.6414969207367827
Male	ENSMUSG00000120992.1	ENSMUSG00000120992	lncRNA	-1	1	Liver	-0.9012549228651416
Male	ENSMUSG00000120992.1	ENSMUSG00000120992	lncRNA	1	1	Kidney	1.3404332944700443
Male	ENSMUSG00000120994.1	ENSMUSG00000120994	lncRNA	1	3	Kidney, Muscle, Liver	1.0128044556734677
Male	ENSMUSG00000120995.1	Gm51425	lncRNA	1	4	Kidney, Muscle, Liver, Heart	0.7087148725244449
Male	ENSMUSG00000120996.1	ENSMUSG00000120996	lncRNA	1	1	Liver	1.5306478764037057
Male	ENSMUSG00000120997.1	ENSMUSG00000120997	lncRNA	1	1	Liver	1.1713754487639587
Male	ENSMUSG00000120999.1	ENSMUSG00000120999	lncRNA	1	1	Liver	0.6281913118360183
Male	ENSMUSG00000121008.1	ENSMUSG00000121008	lncRNA	-1	1	Muscle	-2.1224251894800235
Male	ENSMUSG00000121011.1	ENSMUSG00000121011	lncRNA	-1	1	Muscle	-1.083944051926618
Male	ENSMUSG00000121013.1	ENSMUSG00000121013	lncRNA	1	1	Ileon	1.4832930047718351
Male	ENSMUSG00000121015.1	ENSMUSG00000121015	lncRNA	-1	1	Muscle	-0.6456538028028975
Male	ENSMUSG00000121015.1	ENSMUSG00000121015	lncRNA	1	1	Heart	2.6360630638859677
Male	ENSMUSG00000121018.1	ENSMUSG00000121018	lncRNA	1	2	Kidney, Muscle	0.7027711543233179
Male	ENSMUSG00000121020.1	ENSMUSG00000121020	lncRNA	1	2	Kidney, Muscle	0.7477025046287272
Male	ENSMUSG00000121028.1	ENSMUSG00000121028	lncRNA	1	1	Liver	1.6424087689187956
Male	ENSMUSG00000121034.1	ENSMUSG00000121034	lncRNA	1	1	Kidney	2.125202117998114
Male	ENSMUSG00000121042.1	ENSMUSG00000121042	lncRNA	-1	2	Kidney, Liver	-0.9205193006843407
Male	ENSMUSG00000121050.1	ENSMUSG00000121050	lncRNA	1	3	Kidney, Muscle, Liver	1.7395899009409117
Male	ENSMUSG00000121053.1	ENSMUSG00000121053	lncRNA	1	2	Kidney, Liver	1.3872960956352345
Male	ENSMUSG00000121054.1	ENSMUSG00000121054	lncRNA	1	1	Kidney	0.6841721433000834
Male	ENSMUSG00000121059.1	ENSMUSG00000121059	lncRNA	1	3	Kidney, Muscle, Heart	0.7427449883909532
Male	ENSMUSG00000121066.1	ENSMUSG00000121066	lncRNA	1	1	Kidney	0.8251622406339987
Male	ENSMUSG00000121068.1	ENSMUSG00000121068	lncRNA	-1	1	Liver	-1.0994898578627703
Male	ENSMUSG00000121069.1	ENSMUSG00000121069	lncRNA	1	1	Heart	0.8912551890266588
Male	ENSMUSG00000121082.1	ENSMUSG00000121082	lncRNA	1	3	Kidney, Muscle, Liver	0.8353057166305117
Male	ENSMUSG00000121083.1	ENSMUSG00000121083	lncRNA	1	1	Ileon	0.8865020691581447
Male	ENSMUSG00000121084.1	ENSMUSG00000121084	lncRNA	1	1	Liver	1.163852494387607
Male	ENSMUSG00000121088.1	ENSMUSG00000121088	lncRNA	-1	1	Liver	-3.621606967901997
Male	ENSMUSG00000121092.1	ENSMUSG00000121092	lncRNA	-1	2	Kidney, Muscle	-0.6099505980450262
Male	ENSMUSG00000121093.1	ENSMUSG00000121093	lncRNA	1	2	Kidney, Liver	1.196840857981882
Male	ENSMUSG00000121095.1	ENSMUSG00000121095	lncRNA	1	2	Kidney, Liver	1.5807451803596464
Male	ENSMUSG00000121096.1	ENSMUSG00000121096	lncRNA	-1	1	Muscle	-0.5136235207316528
Male	ENSMUSG00000121096.1	ENSMUSG00000121096	lncRNA	1	1	Ileon	0.8978909906032221
Male	ENSMUSG00000121107.1	9330133O14Rik	lncRNA	1	3	Kidney, Muscle, Liver	0.8428915509659712
Male	ENSMUSG00000121116.1	ENSMUSG00000121116	lncRNA	1	1	Kidney	1.2862770212385612
Male	ENSMUSG00000121125.1	ENSMUSG00000121125	lncRNA	1	1	Kidney	1.1315773211354707
Male	ENSMUSG00000121127.1	ENSMUSG00000121127	lncRNA	1	1	Liver	2.581970798815344
Male	ENSMUSG00000121134.1	ENSMUSG00000121134	lncRNA	-1	1	Muscle	-0.9508320973441984
Male	ENSMUSG00000121135.1	Hmga2-ps1	lncRNA	-1	1	Muscle	-0.9964681829281816
Male	ENSMUSG00000121137.1	ENSMUSG00000121137	lncRNA	1	3	Kidney, Muscle, Heart	1.198015668367066
Male	ENSMUSG00000121141.1	ENSMUSG00000121141	lncRNA	-1	1	Kidney	-0.9778219421073272
Male	ENSMUSG00000121149.1	ENSMUSG00000121149	lncRNA	1	1	Kidney	2.0276483198344653
Male	ENSMUSG00000121151.1	ENSMUSG00000121151	lncRNA	-1	1	Muscle	-1.1506055743911503
